52   ,08   ,1,0
53   ,08   ,1,0
54   ,08   ,1,0
55   ,08   ,1,0
56   ,08   ,1,0
57   ,08   ,1,0
58   ,08   ,1,0
59A  ,08   ,1,0
59B  ,08   ,1,0
60   ,08   ,1,0
61   ,08   ,1,0
62   ,08   ,1,0
63   ,08   ,1,0
64   ,08   ,1,0
65A  ,08   ,1,0
65B  ,08   ,1,0
65C  ,08   ,1,0
65D  ,08   ,1,0
65E  ,08   ,1,0
66   ,08   ,1,0
67   ,08   ,1,0
68A  ,08   ,1,0
68B  ,08   ,1,0
68C  ,08   ,1,0
69A  ,08   ,1,0
69B  ,08   ,1,0
70A  ,08   ,1,0
70B  ,08   ,1,0
71A  ,08   ,1,0
71B  ,08   ,1,0
72A  ,08   ,1,0
72B  ,08   ,1,0
73A  ,08   ,1,0
73B  ,08   ,1,0
73C  ,08   ,1,0
73D  ,08   ,1,0
74   ,08   ,1,0
75   ,08   ,1,0
76   ,08   ,1,0
77A  ,08   ,1,0
77B  ,08   ,1,0
78   ,08   ,1,0
79   ,08   ,1,0
82   ,08   ,1,0
84   ,08   ,1,0
85   ,08   ,1,0
01   ,09+10,1,0
02   ,09+10,1,0
03   ,09+10,1,0
04   ,09+10,1,0
05+06,09+10,1,11
07   ,09+10,1,2
08   ,09+10,1,0
09+10,09+10,1,11720
11   ,09+10,1,0
12   ,09+10,1,0
13   ,09+10,1,0
14   ,09+10,1,0
15   ,09+10,1,0
16   ,09+10,1,0
17   ,09+10,1,0
18   ,09+10,1,0
19   ,09+10,1,0
20+21,09+10,1,0
22+23,09+10,1,0
24   ,09+10,1,0
25   ,09+10,1,0
26A  ,09+10,1,0
26B  ,09+10,1,0
27A  ,09+10,1,3
27B  ,09+10,1,1
28   ,09+10,1,0
29A  ,09+10,1,0
29B  ,09+10,1,0
30   ,09+10,1,0
31   ,09+10,1,127
32   ,09+10,1,0
33+34,09+10,1,0
35   ,09+10,1,0
36   ,09+10,1,419
37   ,09+10,1,0
38   ,09+10,1,0
39   ,09+10,1,0
40   ,09+10,1,0
41   ,09+10,1,0
42   ,09+10,1,0
43   ,09+10,1,0
44+45,09+10,1,0
46   ,09+10,1,0
47   ,09+10,1,0
48   ,09+10,1,0
49   ,09+10,1,0
50   ,09+10,1,0
51   ,09+10,1,0
52   ,09+10,1,0
53   ,09+10,1,0
54   ,09+10,1,0
55   ,09+10,1,0
56   ,09+10,1,0
57   ,09+10,1,0
58   ,09+10,1,0
59A  ,09+10,1,0
59B  ,09+10,1,0
60   ,09+10,1,0
61   ,09+10,1,0
62   ,09+10,1,0
63   ,09+10,1,0
64   ,09+10,1,0
65A  ,09+10,1,0
65B  ,09+10,1,0
65C  ,09+10,1,0
65D  ,09+10,1,0
65E  ,09+10,1,0
66   ,09+10,1,0
67   ,09+10,1,0
68A  ,09+10,1,0
68B  ,09+10,1,0
68C  ,09+10,1,0
69A  ,09+10,1,0
69B  ,09+10,1,0
70A  ,09+10,1,0
70B  ,09+10,1,0
71A  ,09+10,1,0
71B  ,09+10,1,0
72A  ,09+10,1,0
72B  ,09+10,1,0
73A  ,09+10,1,0
73B  ,09+10,1,0
73C  ,09+10,1,0
73D  ,09+10,1,0
74   ,09+10,1,0
75   ,09+10,1,0
76   ,09+10,1,0
77A  ,09+10,1,0
77B  ,09+10,1,0
78   ,09+10,1,0
79   ,09+10,1,0
82   ,09+10,1,0
84   ,09+10,1,0
85   ,09+10,1,0
01   ,11   ,1,0
02   ,11   ,1,0
03   ,11   ,1,0
04   ,11   ,1,0
05+06,11   ,1,0
07   ,11   ,1,0
08   ,11   ,1,0
09+10,11   ,1,0
11   ,11   ,1,456949
12   ,11   ,1,0
13   ,11   ,1,0
14   ,11   ,1,0
15   ,11   ,1,0
16   ,11   ,1,0
17   ,11   ,1,0
18   ,11   ,1,0
19   ,11   ,1,0
20+21,11   ,1,0
22+23,11   ,1,0
24   ,11   ,1,0
25   ,11   ,1,0
26A  ,11   ,1,0
26B  ,11   ,1,0
27A  ,11   ,1,0
27B  ,11   ,1,0
28   ,11   ,1,0
29A  ,11   ,1,0
29B  ,11   ,1,0
30   ,11   ,1,0
31   ,11   ,1,0
32   ,11   ,1,0
33+34,11   ,1,0
35   ,11   ,1,0
36   ,11   ,1,0
37   ,11   ,1,0
38   ,11   ,1,0
39   ,11   ,1,0
40   ,11   ,1,0
41   ,11   ,1,0
42   ,11   ,1,0
43   ,11   ,1,0
44+45,11   ,1,0
46   ,11   ,1,0
47   ,11   ,1,0
48   ,11   ,1,0
49   ,11   ,1,0
50   ,11   ,1,0
51   ,11   ,1,0
52   ,11   ,1,0
53   ,11   ,1,0
54   ,11   ,1,0
55   ,11   ,1,0
56   ,11   ,1,0
57   ,11   ,1,0
58   ,11   ,1,0
59A  ,11   ,1,0
59B  ,11   ,1,0
60   ,11   ,1,0
61   ,11   ,1,0
62   ,11   ,1,0
63   ,11   ,1,0
64   ,11   ,1,0
65A  ,11   ,1,0
65B  ,11   ,1,0
65C  ,11   ,1,0
65D  ,11   ,1,0
65E  ,11   ,1,0
66   ,11   ,1,0
67   ,11   ,1,0
68A  ,11   ,1,0
68B  ,11   ,1,0
68C  ,11   ,1,0
69A  ,11   ,1,0
69B  ,11   ,1,0
70A  ,11   ,1,0
70B  ,11   ,1,0
71A  ,11   ,1,0
71B  ,11   ,1,0
72A  ,11   ,1,0
72B  ,11   ,1,0
73A  ,11   ,1,0
73B  ,11   ,1,0
73C  ,11   ,1,0
73D  ,11   ,1,0
74   ,11   ,1,0
75   ,11   ,1,0
76   ,11   ,1,0
77A  ,11   ,1,0
77B  ,11   ,1,0
78   ,11   ,1,0
79   ,11   ,1,0
82   ,11   ,1,0
84   ,11   ,1,0
85   ,11   ,1,0
01   ,12   ,1,0
02   ,12   ,1,0
03   ,12   ,1,0
04   ,12   ,1,0
05+06,12   ,1,0
07   ,12   ,1,0
08   ,12   ,1,0
09+10,12   ,1,0
11   ,12   ,1,0
12   ,12   ,1,222381
13   ,12   ,1,0
14   ,12   ,1,0
15   ,12   ,1,0
16   ,12   ,1,0
17   ,12   ,1,0
18   ,12   ,1,0
19   ,12   ,1,0
20+21,12   ,1,0
22+23,12   ,1,0
24   ,12   ,1,0
25   ,12   ,1,0
26A  ,12   ,1,0
26B  ,12   ,1,0
27A  ,12   ,1,0
27B  ,12   ,1,0
28   ,12   ,1,0
29A  ,12   ,1,0
29B  ,12   ,1,0
30   ,12   ,1,0
31   ,12   ,1,0
32   ,12   ,1,0
33+34,12   ,1,0
35   ,12   ,1,0
36   ,12   ,1,0
37   ,12   ,1,0
38   ,12   ,1,0
39   ,12   ,1,0
40   ,12   ,1,0
41   ,12   ,1,0
42   ,12   ,1,0
43   ,12   ,1,0
44+45,12   ,1,0
46   ,12   ,1,0
47   ,12   ,1,0
48   ,12   ,1,0
49   ,12   ,1,0
50   ,12   ,1,0
51   ,12   ,1,0
52   ,12   ,1,0
53   ,12   ,1,0
54   ,12   ,1,0
55   ,12   ,1,0
56   ,12   ,1,0
57   ,12   ,1,0
58   ,12   ,1,0
59A  ,12   ,1,0
59B  ,12   ,1,0
60   ,12   ,1,0
61   ,12   ,1,0
62   ,12   ,1,0
63   ,12   ,1,0
64   ,12   ,1,0
65A  ,12   ,1,0
65B  ,12   ,1,0
65C  ,12   ,1,0
65D  ,12   ,1,0
65E  ,12   ,1,0
66   ,12   ,1,0
67   ,12   ,1,0
68A  ,12   ,1,0
68B  ,12   ,1,0
68C  ,12   ,1,0
69A  ,12   ,1,0
69B  ,12   ,1,0
70A  ,12   ,1,0
70B  ,12   ,1,0
71A  ,12   ,1,0
71B  ,12   ,1,0
72A  ,12   ,1,0
72B  ,12   ,1,0
73A  ,12   ,1,0
73B  ,12   ,1,0
73C  ,12   ,1,0
73D  ,12   ,1,0
74   ,12   ,1,0
75   ,12   ,1,0
76   ,12   ,1,0
77A  ,12   ,1,0
77B  ,12   ,1,0
78   ,12   ,1,0
79   ,12   ,1,0
82   ,12   ,1,0
84   ,12   ,1,0
85   ,12   ,1,0
01   ,13   ,1,0
02   ,13   ,1,0
03   ,13   ,1,0
04   ,13   ,1,0
05+06,13   ,1,0
07   ,13   ,1,0
08   ,13   ,1,0
09+10,13   ,1,0
11   ,13   ,1,0
12   ,13   ,1,0
13   ,13   ,1,21180
14   ,13   ,1,0
15   ,13   ,1,0
16   ,13   ,1,0
17   ,13   ,1,0
18   ,13   ,1,0
19   ,13   ,1,0
20+21,13   ,1,0
22+23,13   ,1,5
24   ,13   ,1,0
25   ,13   ,1,0
26A  ,13   ,1,0
26B  ,13   ,1,0
27A  ,13   ,1,1
27B  ,13   ,1,0
28   ,13   ,1,0
29A  ,13   ,1,0
29B  ,13   ,1,0
30   ,13   ,1,0
31   ,13   ,1,0
32   ,13   ,1,5
33+34,13   ,1,0
35   ,13   ,1,0
36   ,13   ,1,0
37   ,13   ,1,0
38   ,13   ,1,0
39   ,13   ,1,0
40   ,13   ,1,0
41   ,13   ,1,1
42   ,13   ,1,4
43   ,13   ,1,0
44+45,13   ,1,5
46   ,13   ,1,0
47   ,13   ,1,0
48   ,13   ,1,0
49   ,13   ,1,0
50   ,13   ,1,1
51   ,13   ,1,0
52   ,13   ,1,0
53   ,13   ,1,4
54   ,13   ,1,0
55   ,13   ,1,0
56   ,13   ,1,0
57   ,13   ,1,0
58   ,13   ,1,0
59A  ,13   ,1,0
59B  ,13   ,1,52
60   ,13   ,1,418
61   ,13   ,1,17
62   ,13   ,1,517
63   ,13   ,1,0
64   ,13   ,1,7
65A  ,13   ,1,0
65B  ,13   ,1,0
65C  ,13   ,1,0
65D  ,13   ,1,0
65E  ,13   ,1,0
66   ,13   ,1,0
67   ,13   ,1,0
68A  ,13   ,1,0
68B  ,13   ,1,0
68C  ,13   ,1,0
69A  ,13   ,1,0
69B  ,13   ,1,0
70A  ,13   ,1,0
70B  ,13   ,1,0
71A  ,13   ,1,0
71B  ,13   ,1,0
72A  ,13   ,1,0
72B  ,13   ,1,0
73A  ,13   ,1,0
73B  ,13   ,1,0
73C  ,13   ,1,0
73D  ,13   ,1,0
74   ,13   ,1,0
75   ,13   ,1,0
76   ,13   ,1,0
77A  ,13   ,1,0
77B  ,13   ,1,0
78   ,13   ,1,0
79   ,13   ,1,0
82   ,13   ,1,0
84   ,13   ,1,0
85   ,13   ,1,0
01   ,14   ,1,887
02   ,14   ,1,0
03   ,14   ,1,0
04   ,14   ,1,0
05+06,14   ,1,0
07   ,14   ,1,0
08   ,14   ,1,0
09+10,14   ,1,0
11   ,14   ,1,0
12   ,14   ,1,0
13   ,14   ,1,0
14   ,14   ,1,407209
15   ,14   ,1,0
16   ,14   ,1,0
17   ,14   ,1,0
18   ,14   ,1,0
19   ,14   ,1,0
20+21,14   ,1,1
22+23,14   ,1,0
24   ,14   ,1,0
25   ,14   ,1,7
26A  ,14   ,1,0
26B  ,14   ,1,100
27A  ,14   ,1,328
27B  ,14   ,1,62
28   ,14   ,1,0
29A  ,14   ,1,38
29B  ,14   ,1,49
30   ,14   ,1,0
31   ,14   ,1,0
32   ,14   ,1,34
33+34,14   ,1,9
35   ,14   ,1,0
36   ,14   ,1,1
37   ,14   ,1,0
38   ,14   ,1,0
39   ,14   ,1,0
40   ,14   ,1,0
41   ,14   ,1,0
42   ,14   ,1,0
43   ,14   ,1,0
44+45,14   ,1,4
46   ,14   ,1,4
47   ,14   ,1,0
48   ,14   ,1,15
49   ,14   ,1,0
50   ,14   ,1,0
51   ,14   ,1,0
52   ,14   ,1,5
53   ,14   ,1,0
54   ,14   ,1,0
55   ,14   ,1,0
56   ,14   ,1,0
57   ,14   ,1,0
58   ,14   ,1,0
59A  ,14   ,1,0
59B  ,14   ,1,0
60   ,14   ,1,0
61   ,14   ,1,0
62   ,14   ,1,0
63   ,14   ,1,0
64   ,14   ,1,4
65A  ,14   ,1,0
65B  ,14   ,1,0
65C  ,14   ,1,0
65D  ,14   ,1,0
65E  ,14   ,1,0
66   ,14   ,1,0
67   ,14   ,1,0
68A  ,14   ,1,0
68B  ,14   ,1,0
68C  ,14   ,1,0
69A  ,14   ,1,0
69B  ,14   ,1,0
70A  ,14   ,1,0
70B  ,14   ,1,0
71A  ,14   ,1,0
71B  ,14   ,1,0
72A  ,14   ,1,0
72B  ,14   ,1,0
73A  ,14   ,1,0
73B  ,14   ,1,0
73C  ,14   ,1,0
73D  ,14   ,1,0
74   ,14   ,1,0
75   ,14   ,1,0
76   ,14   ,1,0
77A  ,14   ,1,0
77B  ,14   ,1,0
78   ,14   ,1,0
79   ,14   ,1,0
82   ,14   ,1,0
84   ,14   ,1,0
85   ,14   ,1,0
01   ,15   ,1,0
02   ,15   ,1,0
03   ,15   ,1,0
04   ,15   ,1,0
05+06,15   ,1,0
07   ,15   ,1,0
08   ,15   ,1,0
