01   ,01   ,2,12133,0,1,90,0,8,0,0,95,0
01   ,02   ,2,5,0,0,0,0,0,0,0,0,0
01   ,03   ,2,66,0,0,0,0,3,0,0,0,0
01   ,04   ,2,672,0,0,6,0,2,0,0,5,0
01   ,05+06,2,0,0,0,0,0,0,0,0,0,0
01   ,07   ,2,0,0,0,0,0,0,0,0,0,0
01   ,08   ,2,0,0,0,0,0,0,0,0,0,0
01   ,09+10,2,0,0,0,0,0,0,0,0,0,0
01   ,11   ,2,0,0,0,0,0,0,0,0,0,0
01   ,12   ,2,0,0,0,0,0,0,0,0,0,0
01   ,13   ,2,0,0,0,0,0,0,0,0,0,0
01   ,14   ,2,71965,0,5,386,0,91,0,0,1022,0
01   ,15   ,2,0,0,0,0,0,0,0,0,0,0
01   ,16   ,2,389,0,0,0,0,15,0,0,1,0
01   ,17   ,2,52,0,0,0,0,2,0,0,0,0
01   ,18   ,2,19,0,0,0,0,1,0,0,0,0
01   ,19   ,2,0,0,0,0,0,0,0,0,0,0
01   ,20+21,2,0,0,0,0,0,0,0,0,0,0
01   ,22+23,2,0,0,0,0,0,0,0,0,0,0
01   ,24   ,2,0,0,0,0,0,0,0,0,0,0
01   ,25   ,2,0,0,0,0,0,0,0,0,0,0
01   ,26A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,26B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,27A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,27B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,28   ,2,0,0,0,0,0,0,0,0,0,0
01   ,29A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,29B  ,2,41,0,0,0,0,2,0,0,0,0
01   ,30   ,2,0,0,0,0,0,0,0,0,0,0
01   ,31   ,2,0,0,0,0,0,0,0,0,0,0
01   ,32   ,2,0,0,0,0,0,0,0,0,0,0
01   ,33+34,2,0,0,0,0,0,0,0,0,0,0
01   ,35   ,2,0,0,0,0,0,0,0,0,0,0
01   ,36   ,2,0,0,0,0,0,0,0,0,0,0
01   ,37   ,2,0,0,0,0,0,0,0,0,0,0
01   ,38   ,2,0,0,0,0,0,0,0,0,0,0
01   ,39   ,2,0,0,0,0,0,0,0,0,0,0
01   ,40   ,2,0,0,0,0,0,0,0,0,0,0
01   ,41   ,2,0,0,0,0,0,0,0,0,0,0
01   ,42   ,2,0,0,0,0,0,0,0,0,0,0
01   ,43   ,2,0,0,0,0,0,0,0,0,0,0
01   ,44+45,2,0,0,0,0,0,0,0,0,0,0
01   ,46   ,2,0,0,0,0,0,0,0,0,0,0
01   ,47   ,2,0,0,0,0,0,0,0,0,0,0
01   ,48   ,2,0,0,0,0,0,0,0,0,0,0
01   ,49   ,2,0,0,0,0,0,0,0,0,0,0
01   ,50   ,2,0,0,0,0,0,0,0,0,0,0
01   ,51   ,2,0,0,0,0,0,0,0,0,0,0
01   ,52   ,2,0,0,0,0,0,0,0,0,0,0
01   ,53   ,2,0,0,0,0,0,0,0,0,0,0
01   ,54   ,2,0,0,0,0,0,0,0,0,0,0
01   ,55   ,2,0,0,0,0,0,0,0,0,0,0
01   ,56   ,2,0,0,0,0,0,0,0,0,0,0
01   ,57   ,2,0,0,0,0,0,0,0,0,0,0
01   ,58   ,2,0,0,0,0,0,0,0,0,0,0
01   ,59A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,59B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,60   ,2,0,0,0,0,0,0,0,0,0,0
01   ,61   ,2,0,0,0,0,0,0,0,0,0,0
01   ,62   ,2,0,0,0,0,0,0,0,0,0,0
01   ,63   ,2,0,0,0,0,0,0,0,0,0,0
01   ,64   ,2,3,0,0,0,0,0,0,0,0,0
01   ,65A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,65B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,65C  ,2,0,0,0,0,0,0,0,0,0,0
01   ,65D  ,2,0,0,0,0,0,0,0,0,0,0
01   ,65E  ,2,0,0,0,0,0,0,0,0,0,0
01   ,66   ,2,0,0,0,0,0,0,0,0,0,0
01   ,67   ,2,0,0,0,0,0,0,0,0,0,0
01   ,68A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,68B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,68C  ,2,0,0,0,0,0,0,0,0,0,0
01   ,69A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,69B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,70A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,70B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,71A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,71B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,72A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,72B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,73A  ,2,0,0,0,0,0,0,0,0,0,0
01   ,73B  ,2,0,0,0,0,0,0,0,0,0,0
01   ,73C  ,2,44,0,0,0,0,2,0,0,0,0
01   ,73D  ,2,0,0,0,0,0,0,0,0,0,0
01   ,74   ,2,321,0,0,2,0,1,0,0,1,0
01   ,75   ,2,0,0,0,0,0,0,0,0,0,0
01   ,76   ,2,39,0,0,0,0,2,0,0,1,0
01   ,77A  ,2,55,0,0,0,0,0,0,0,0,0
01   ,77B  ,2,65,0,0,0,0,2,0,0,0,0
01   ,78   ,2,0,0,0,0,0,0,0,0,0,0
01   ,79   ,2,0,0,0,0,0,0,0,0,0,0
01   ,82   ,2,0,0,0,0,0,0,0,0,0,0
01   ,84   ,2,0,0,0,0,0,0,0,0,0,0
01   ,85   ,2,0,0,0,0,0,0,0,0,0,0
01   ,91   ,2,3709,0,0,19,0,82,0,0,17,1273
01   ,92   ,2,0,0,0,0,0,0,0,0,0,0
01   ,93   ,2,857,0,0,-1,0,2,0,0,-1,0
01   ,94   ,2,800,0,0,3,0,12,0,0,3,0
01   ,95   ,2,-2061,0,0,0,0,0,0,0,0,0
01   ,96C  ,2,2,0,0,0,0,0,0,0,0,0
01   ,96I  ,2,0,0,0,0,0,0,0,0,0,0
01   ,97C  ,2,5,0,0,0,0,0,0,0,0,0
01   ,97I  ,2,0,0,0,0,0,0,0,0,0,0
01   ,98C  ,2,40,0,0,0,0,0,0,0,0,0
01   ,98I  ,2,0,0,0,0,0,0,0,0,0,0
01   ,99C  ,2,154,0,0,0,0,0,0,0,0,16
01   ,99I  ,2,0,0,0,0,0,0,0,0,0,0
02   ,01   ,2,22177,0,833,956,61,0,0,0,3004,0
02   ,02   ,2,3044,0,81,176,5,62,0,0,571,0
02   ,03   ,2,0,0,0,0,0,0,0,0,0,0
02   ,04   ,2,3160,0,0,106,0,296,0,0,303,0
02   ,05+06,2,0,0,0,0,0,0,0,0,0,0
02   ,07   ,2,0,0,0,0,0,0,0,0,0,0
02   ,08   ,2,1,0,0,0,0,0,0,0,0,0
02   ,09+10,2,0,0,0,0,0,0,0,0,0,0
02   ,11   ,2,1217,0,25,102,0,55,0,0,155,0
02   ,12   ,2,661,0,15,48,0,27,0,0,84,0
02   ,13   ,2,0,0,0,0,0,0,0,0,0,0
02   ,14   ,2,31764,0,1134,1975,60,98,0,0,7243,0
02   ,15   ,2,3095,0,0,97,0,0,0,0,255,0
02   ,16   ,2,2692,0,18,82,1,0,0,0,550,0
02   ,17   ,2,46,0,2,3,0,0,0,0,8,0
02   ,18   ,2,56,0,0,1,0,0,0,0,9,0
02   ,19   ,2,0,0,0,0,0,0,0,0,0,0
02   ,20+21,2,0,0,0,0,0,0,0,0,0,0
02   ,22+23,2,0,0,0,0,0,0,0,0,0,0
02   ,24   ,2,11,0,0,0,0,0,0,0,1,0
02   ,25   ,2,0,0,0,0,0,0,0,0,0,0
02   ,26A  ,2,0,0,0,0,0,0,0,0,0,0
02   ,26B  ,2,0,0,0,0,0,0,0,0,0,0
02   ,27A  ,2,587,0,37,50,1,23,0,0,141,0
02   ,27B  ,2,0,0,0,0,0,0,0,0,0,0
02   ,28   ,2,0,0,0,0,0,0,0,0,0,0
02   ,29A  ,2,137,0,5,4,0,6,0,0,28,0
02   ,29B  ,2,0,0,0,0,0,0,0,0,0,0
02   ,30   ,2,0,0,0,0,0,0,0,0,0,0
02   ,31   ,2,1,0,0,0,0,0,0,0,0,0
02   ,32   ,2,0,0,0,0,0,0,0,0,0,0
02   ,33+34,2,0,0,0,0,0,0,0,0,0,0
02   ,35   ,2,0,0,0,0,0,0,0,0,0,0
02   ,36   ,2,0,0,0,0,0,0,0,0,0,0
02   ,37   ,2,0,0,0,0,0,0,0,0,0,0
02   ,38   ,2,0,0,0,0,0,0,0,0,0,0
02   ,39   ,2,0,0,0,0,0,0,0,0,0,0
02   ,40   ,2,0,0,0,0,0,0,0,0,0,0
02   ,41   ,2,0,0,0,0,0,0,0,0,0,0
02   ,42   ,2,0,0,0,0,0,0,0,0,0,0
02   ,43   ,2,0,0,0,0,0,0,0,0,0,0
02   ,44+45,2,0,0,0,0,0,0,0,0,0,0
02   ,46   ,2,0,0,0,0,0,0,0,0,0,0
02   ,47   ,2,0,0,0,0,0,0,0,0,0,0
02   ,48   ,2,0,0,0,0,0,0,0,0,0,0
02   ,49   ,2,0,0,0,0,0,0,0,0,0,0
02   ,50   ,2,0,0,0,0,0,0,0,0,0,0
02   ,51   ,2,0,0,0,0,0,0,0,0,0,0
02   ,52   ,2,0,0,0,0,0,0,0,0,0,0
02   ,53   ,2,0,0,0,0,0,0,0,0,0,0
02   ,54   ,2,0,0,0,0,0,0,0,0,0,0
02   ,55   ,2,0,0,0,0,0,0,0,0,0,0
02   ,56   ,2,0,0,0,0,0,0,0,0,0,0
02   ,57   ,2,0,0,0,0,0,0,0,0,0,0
02   ,58   ,2,0,0,0,0,0,0,0,0,0,0
02   ,59A  ,2,1,0,0,0,0,0,0,0,0,0
02   ,59B  ,2,1,0,0,0,0,0,0,0,0,0
02   ,60   ,2,1,0,0,0,0,0,0,0,0,0
02   ,61   ,2,0,0,0,0,0,0,0,0,0,0
02   ,62   ,2,0,0,0,0,0,0,0,0,0,0
02   ,63   ,2,0,0,0,0,0,0,0,0,0,0
02   ,64   ,2,34,0,1,2,0,2,0,0,3,0
02   ,65A  ,2,0,0,0,0,0,0,0,0,0,0
02   ,65B  ,2,1,0,0,0,0,0,0,0,0,0
02   ,65C  ,2,3,0,0,0,0,0,0,0,0,0
02   ,65D  ,2,1,0,0,0,0,0,0,0,0,0
02   ,65E  ,2,0,0,0,0,0,0,0,0,0,0
02   ,66   ,2,1,0,0,0,0,0,0,0,0,0
02   ,67   ,2,0,0,0,0,0,0,0,0,0,0
02   ,68A  ,2,1,0,0,0,0,0,0,0,0,0
02   ,68B  ,2,1,0,0,0,0,0,0,0,0,0
02   ,68C  ,2,0,0,0,0,0,0,0,0,0,0
02   ,69A  ,2,76,0,0,3,0,7,0,0,7,0
02   ,69B  ,2,2,0,0,0,0,0,0,0,0,0
02   ,70A  ,2,3,0,0,0,0,0,0,0,0,0
02   ,70B  ,2,2,0,0,0,0,0,0,0,0,0
02   ,71A  ,2,0,0,0,0,0,0,0,0,0,0
02   ,71B  ,2,25,0,3,5,0,0,0,0,5,0
02   ,72A  ,2,5,0,0,1,0,0,0,0,0,0
02   ,72B  ,2,0,0,0,0,0,0,0,0,0,0
02   ,73A  ,2,2,0,0,0,0,0,0,0,0,0
