3130,3222,1,56.0
3130,3240,1,14.0
3130,3252,1,3119.8
3130,3260,1,118.0
3130,4200,1,62.0
3130,5415,1,37.8
3140,2302,1,7.8
3140,3130,1,634.0
3140,3140,1,29045.0
3140,3150,1,556.0
3140,3160,1,1.0
3140,3222,1,4.0
3140,3230,1,156.0
3140,3252,1,250.0
3140,3260,1,63.0
3140,336A,1,29.0
3140,3370,1,6.0
3140,3399,1,55.0
3140,4200,1,103.0
3140,5415,1,25.2
3140,S004,1,93.0
3150,2302,1,0.6
3150,3130,1,185.0
3150,3140,1,1073.0
3150,3150,1,64255.9
3150,3160,1,84.0
3150,3230,1,84.0
3150,3260,1,27.0
3150,3391,1,92.0
3150,4200,1,956.0
3150,5415,1,73.5
3150,S004,1,9.0
3160,3130,1,32.0
3160,3140,1,5.0
3160,3150,1,29.0
3160,3160,1,9886.5
3160,3260,1,21.0
3160,3399,1,3.0
3160,4200,1,348.0
3160,5415,1,6.0
3210,2302,1,30.8
3210,3210,1,87366.4
3210,3260,1,304.0
3210,3323,1,129.0
3210,332B,1,15.0
3210,3370,1,150.0
3210,3399,1,5.0
3210,4200,1,584.0
3210,5415,1,30.8
3210,S004,1,50.0
3221,2211,1,259.0
3221,2302,1,0.6
3221,3130,1,61.0
3221,3210,1,150.0
3221,3221,1,68732.6
3221,3222,1,1845.0
3221,3251,1,202.0
3221,4200,1,142.0
3221,5415,1,36.8
3221,S004,1,2.0
3222,2302,1,1.8
3222,3130,1,6.0
3222,3210,1,124.0
3222,3221,1,2050.0
3222,3222,1,71703.8
3222,3230,1,231.0
3222,3255,1,126.0
3222,3256,1,187.0
3222,3259,1,152.0
3222,3260,1,1012.0
3222,332B,1,15.0
3222,3346,1,677.0
3222,3370,1,1.0
3222,3391,1,47.0
3222,3399,1,3.0
3222,4200,1,553.0
3222,5415,1,49.1
3222,S004,1,334.0
3230,2302,1,54.6
3230,3130,1,7.0
3230,3140,1,34.0
3230,3150,1,587.0
3230,3160,1,30.0
3230,3222,1,161.0
3230,3230,1,68389.4
3230,3260,1,13.0
3230,332B,1,84.0
3230,3399,1,54.0
3230,4200,1,1187.0
3230,5111,1,663.0
3230,5415,1,227.6
3230,5418,1,25599.1
3230,5419,1,177.0
3230,561A,1,351.0
3230,S004,1,57.0
3240,2123,1,194.0
3240,2302,1,264.8
3240,3130,1,107.0
3240,3221,1,20.0
3240,3240,1,162085.1
3240,3251,1,10562.6
3240,3255,1,21.0
3240,3256,1,52.0
3240,3259,1,134.0
3240,3270,1,87.0
3240,331A,1,451.0
3240,3359,1,4.0
3240,4200,1,370.0
3240,5415,1,40.7
3251,2302,1,45.0
3251,3110,1,7.0
3251,3121,1,112.0
3251,3240,1,3326.8
3251,3251,1,100912.9
3251,3252,1,5995.0
3251,3253,1,1168.0
3251,3254,1,75.0
3251,3255,1,80.0
3251,3256,1,911.0
3251,3259,1,491.0
3251,3270,1,4.0
3251,4200,1,717.0
3251,5415,1,74.3
3252,2302,1,23.8
3252,3251,1,6194.0
3252,3252,1,57000.5
3252,3255,1,352.0
3252,3256,1,92.0
3252,3259,1,15.0
3252,3260,1,395.0
3252,3335,1,11.0
3252,4200,1,79.0
3252,5415,1,35.1
3253,2302,1,8.5
3253,3110,1,25.0
3253,3222,1,29.0
3253,3251,1,792.0
3253,3253,1,22822.1
3253,3254,1,26.0
3253,3256,1,30.0
3253,3270,1,3.0
3253,4200,1,264.0
3253,5415,1,9.2
3254,3251,1,168.0
3254,3252,1,85.0
3254,3253,1,55.0
3254,3254,1,83966.5
3254,3256,1,548.0
3254,3345,1,34.0
3254,3391,1,16.0
3254,4200,1,4660.0
3254,5415,1,210.9
3255,2302,1,2.7
3255,3251,1,40.0
3255,3252,1,402.0
3255,3255,1,24527.9
3255,3256,1,8.0
3255,3259,1,119.0
3255,3260,1,3.0
3255,3270,1,17.0
3255,4200,1,629.0
3255,5415,1,9.9
3256,2302,1,4.5
3256,3240,1,209.0
3256,3251,1,381.0
3256,3252,1,76.0
3256,3253,1,379.0
3256,3254,1,175.0
3256,3255,1,75.0
3256,3256,1,48761.1
3256,3259,1,253.0
3256,3260,1,15.0
3256,3270,1,76.0
3256,4200,1,2546.0
3256,5415,1,49.9
3259,2302,1,7.8
3259,3110,1,80.0
3259,3221,1,5.0
3259,3240,1,69.0
3259,3251,1,810.0
3259,3252,1,330.0
3259,3253,1,12.0
3259,3255,1,235.0
3259,3256,1,262.0
3259,3259,1,34898.0
3259,3260,1,169.0
3259,3270,1,16.0
3259,3333,1,280.0
3259,3335,1,3.0
3259,3346,1,324.0
3259,336A,1,12.0
3259,4200,1,372.0
3259,5415,1,30.7
3260,2302,1,39.7
3260,3130,1,82.0
3260,3140,1,128.0
3260,3210,1,99.0
3260,3222,1,630.0
3260,3230,1,7.0
3260,3252,1,507.0
3260,3255,1,157.0
3260,3256,1,4.0
3260,3259,1,145.0
3260,3260,1,151869.8
3260,3270,1,23.0
3260,3321,1,57.0
3260,3323,1,200.0
3260,332B,1,242.0
3260,3331,1,21.0
3260,3332,1,76.0
3260,3335,1,784.0
3260,3339,1,27.0
3260,3345,1,6.0
3260,3351,1,3.0
3260,3370,1,228.0
3260,3391,1,36.0
3260,3399,1,661.0
3260,4200,1,1297.0
3260,5415,1,151.7
3260,S004,1,116.0
3270,2123,1,533.0
3270,2302,1,15.9
3270,3110,1,1.0
3270,3130,1,56.0
3270,3221,1,93.0
3270,3222,1,221.0
3270,3240,1,74.0
3270,3255,1,170.0
3270,3256,1,53.0
3270,3259,1,47.0
3270,3260,1,234.0
3270,3270,1,83300.5
3270,3315,1,1.0
3270,331B,1,12.0
3270,3323,1,49.0
3270,332B,1,36.0
3270,3332,1,27.0
3270,3335,1,7.0
3270,3345,1,2.0
3270,3351,1,22.0
3270,3359,1,6.0
3270,3391,1,48.0
3270,3399,1,11.0
3270,4200,1,826.0
3270,5415,1,40.0
3270,S004,1,13.0
3315,2302,1,5.9
3315,3315,1,27984.5
3315,331B,1,3.0
3315,3321,1,4.0
3315,332B,1,238.0
3315,3335,1,305.0
3315,3359,1,2.0
3315,4200,1,128.0
3315,5415,1,19.9
3315,S004,1,78.0
331A,2302,1,166.6
331A,3256,1,1.0
331A,3260,1,3.0
331A,3315,1,3.0
331A,331A,1,75748.2
331A,331B,1,152.0
331A,3321,1,295.0
331A,332B,1,159.0
331A,3339,1,89.0
331A,3359,1,227.0
331A,3370,1,23.0
331A,4200,1,63.0
331A,5415,1,124.2
331A,S004,1,275.0
331B,2302,1,9.5
331B,3222,1,130.0
331B,3251,1,604.0
331B,3270,1,1.0
331B,331A,1,8.0
331B,331B,1,60014.1
331B,3321,1,1.0
331B,332B,1,537.0
331B,3339,1,8.0
331B,3359,1,353.0
331B,4200,1,174.0
331B,5415,1,33.5
331B,S004,1,409.0
3321,2302,1,16.9
3321,3260,1,28.0
3321,3321,1,22582.4
3321,3322,1,59.0
3321,3323,1,121.0
3321,332B,1,250.0
3321,3331,1,6.0
3321,3332,1,3.0
3321,3334,1,7.0
3321,3335,1,317.0
3321,3339,1,26.0
3321,336A,1,335.0
3321,3370,1,2.0
3321,4200,1,141.0
3321,5415,1,14.4
3321,S004,1,183.0
3322,2302,1,3.9
3322,3210,1,2.0
3322,3259,1,59.0
3322,3270,1,4.0
3322,3321,1,5.0
3322,3322,1,10331.0
3322,3323,1,13.0
3322,332B,1,73.0
3322,3331,1,41.0
3322,3333,1,52.0
3322,3335,1,133.0
3322,3351,1,3.0
3322,4200,1,323.0
3322,5415,1,7.7
3322,S004,1,17.0
3323,2302,1,41.3
3323,3210,1,41.0
3323,3260,1,288.0
3323,3270,1,33.0
3323,331B,1,56.0
3323,3321,1,313.0
3323,3323,1,49044.9
3323,3324,1,446.0
3323,332B,1,846.0
3323,3331,1,41.0
3323,3333,1,12.0
3323,3334,1,36.0
3323,3335,1,5.0
3323,3339,1,41.0
3323,3352,1,2.0
3323,3359,1,7.0
3323,3364,1,1.0
3323,336A,1,6.0
3323,3370,1,16.0
3323,4200,1,488.0
3323,5415,1,37.8
3323,S004,1,136.0
3324,2302,1,4.8
3324,3260,1,112.0
3324,3321,1,38.0
3324,3323,1,331.0
3324,3324,1,21174.1
3324,332B,1,301.0
3324,3331,1,97.0
3324,3334,1,27.0
3324,3339,1,8.0
3324,3399,1,11.0
3324,4200,1,123.0
3324,5415,1,8.6
3324,S004,1,347.0
332A,2302,1,4.5
332A,332A,1,5538.6
332A,3331,1,11.0
332A,3339,1,2.0
332A,3345,1,24.0
332A,4200,1,12.0
332A,5415,1,18.1
332A,S004,1,2.0
332B,2302,1,24.3
332B,3130,1,4.0
332B,3230,1,63.0
332B,3260,1,205.0
332B,3315,1,74.0
332B,331A,1,4022.2
332B,331B,1,106.0
332B,3321,1,259.0
332B,3322,1,57.0
332B,3323,1,685.0
332B,3324,1,403.0
332B,332A,1,207.0
332B,332B,1,113509.5
332B,3331,1,70.0
332B,3332,1,41.0
332B,3333,1,27.0
332B,3335,1,368.0
332B,3336,1,259.0
332B,3339,1,749.0
332B,3345,1,226.0
332B,3359,1,4.0
332B,3364,1,191.0
332B,336A,1,12.0
332B,3370,1,19.0
332B,3391,1,2.0
332B,3399,1,40.0
332B,4200,1,1693.0
332B,5415,1,120.7
332B,S004,1,382.0
3331,2302,1,6.3
3331,3323,1,105.0
3331,3324,1,14.0
3331,332A,1,9.0
3331,332B,1,167.0
3331,3331,1,49167.5
3331,3333,1,61.0
3331,3336,1,271.0
3331,3339,1,942.0
3331,3341,1,1.0
3331,3353,1,311.0
3331,336A,1,137.0
3331,336B,1,255.0
3331,4200,1,691.0
3331,5324,1,18.0
3331,5415,1,51.9
3331,S004,1,29.0
3332,2302,1,2.4
3332,3222,1,37.0
3332,3260,1,3.0
3332,3322,1,32.0
3332,3323,1,1.0
3332,332B,1,143.0
3332,3331,1,10.0
3332,3332,1,33214.8
3332,3333,1,97.0
3332,3334,1,2.0
3332,3335,1,215.0
3332,3336,1,1.0
3332,3339,1,175.0
3332,3344,1,2.0
3332,3345,1,98.0
3332,334A,1,5.0
3332,3399,1,1.0
3332,4200,1,951.0
3332,5415,1,57.1
3332,S004,1,86.0
3333,2302,1,3.9
3333,3222,1,53.0
3333,3256,1,17.0
3333,3259,1,344.0
3333,3260,1,53.0
3333,3323,1,6.0
3333,332A,1,9.0
3333,332B,1,15.0
3333,3332,1,84.0
3333,3333,1,22280.7
3333,3334,1,12.0
3333,3335,1,13.0
3333,3339,1,7.0
3333,3341,1,546.0
3333,3344,1,139.0
3333,3345,1,148.0
3333,3346,1,190.0
3333,3353,1,13.0
3333,3359,1,3.0
3333,3364,1,237.0
3333,3370,1,24.0
3333,3391,1,2.0
3333,4200,1,411.0
3333,5415,1,97.0
3333,S004,1,3.0
3334,2302,1,3.0
3334,3323,1,43.0
3334,3324,1,54.0
3334,332B,1,6.0
3334,3331,1,1.0
3334,3333,1,20.0
3334,3334,1,28793.8
3334,3335,1,14.0
3334,3339,1,292.0
3334,3352,1,85.0
3334,3353,1,35.0
3334,336A,1,2.0
3334,3370,1,26.0
3334,4200,1,239.0
3334,5415,1,34.9
3334,S004,1,45.0
3335,2302,1,2.4
3335,3260,1,56.0
3335,3270,1,132.0
3335,3315,1,2.0
3335,3321,1,77.0
3335,3322,1,64.0
3335,3323,1,10.0
3335,332B,1,398.0
3335,3332,1,70.0
3335,3335,1,28264.5
3335,3339,1,143.0
3335,3353,1,2.0
3335,336A,1,97.0
3335,3391,1,2.0
3335,4200,1,399.0
3335,5415,1,103.3
3335,S004,1,21.0
3336,2302,1,2.1
3336,3322,1,136.0
3336,332B,1,180.0
3336,3331,1,102.0
3336,3334,1,9.0
3336,3336,1,27436.4
3336,3339,1,85.0
3336,3353,1,494.0
3336,3364,1,74.0
3336,336A,1,501.0
3336,336B,1,5.0
3336,4200,1,250.0
3336,5415,1,30.9
3336,S004,1,18.0
3339,2302,1,7.5
3339,3255,1,2.0
3339,3315,1,72.0
3339,3322,1,88.0
3339,3323,1,44.0
3339,3324,1,35.0
3339,332B,1,920.0
3339,3331,1,433.0
3339,3332,1,356.0
3339,3333,1,198.0
3339,3334,1,96.0
3339,3335,1,239.0
3339,3336,1,626.0
3339,3339,1,55106.8
3339,3341,1,1.0
3339,3344,1,44.0
3339,3345,1,25.0
3339,3353,1,21.0
3339,3359,1,83.0
3339,3364,1,88.0
3339,3370,1,70.0
3339,3391,1,4.0
3339,3399,1,4.0
3339,4200,1,745.0
3339,5324,1,1.0
3339,5415,1,71.2
3339,S004,1,187.0
3341,2302,1,5.4
3341,3270,1,5.0
3341,3333,1,78.0
3341,3341,1,90814.4
3341,3344,1,5029.0
3341,3345,1,1120.0
3341,3346,1,465.0
3341,334A,1,856.0
3341,3399,1,48.0
3341,4200,1,2098.0
3341,5141,1,16.0
3341,5142,1,16.0
3341,5415,1,956.4
3341,811A,1,295.0
3341,S004,1,17.0
3344,2302,1,17.1
3344,3322,1,2.0
3344,3332,1,36.0
3344,3333,1,19.0
3344,3341,1,1381.0
3344,3344,1,133089.8
3344,3345,1,163.0
3344,334A,1,877.0
3344,3353,1,57.0
3344,3359,1,307.0
3344,336A,1,6.0
3344,4200,1,766.0
3344,5415,1,547.9
3344,811A,1,3.0
3344,S004,1,8.0
3345,2302,1,19.6
3345,3254,1,252.0
3345,332B,1,160.0
3345,3333,1,264.0
3345,3341,1,211.0
3345,3344,1,731.0
3345,3345,1,81280.9
3345,334A,1,1228.0
3345,3351,1,92.0
3345,3353,1,207.0
3345,3359,1,307.0
3345,3364,1,1011.0
3345,3391,1,560.0
3345,4200,1,896.0
3345,5415,1,334.8
3346,2302,1,4.5
3346,3341,1,145.0
3346,3346,1,9438.1
3346,4200,1,62.0
3346,5415,1,21.2
334A,2302,1,13.5
334A,3333,1,1.0
334A,3341,1,37.0
334A,3344,1,901.0
334A,3345,1,935.0
334A,334A,1,86107.3
334A,3352,1,250.0
334A,3359,1,54.0
334A,4200,1,1475.0
334A,5141,1,11.0
334A,5142,1,11.0
334A,5415,1,307.5
334A,811A,1,11.0
334A,S004,1,2.0
3351,2302,1,12.0
3351,3160,1,17.0
3351,3260,1,22.0
3351,332B,1,1.0
3351,334A,1,18.0
3351,3351,1,11997.4
3351,3359,1,55.0
3351,336A,1,3.0
3351,4200,1,148.0
3351,5415,1,10.4
3352,2302,1,11.1
3352,3140,1,161.0
3352,3260,1,1.0
3352,3322,1,75.0
3352,3333,1,190.0
3352,3334,1,119.0
3352,3351,1,60.0
3352,3352,1,19546.2
3352,3353,1,196.0
3352,3370,1,3.0
3352,4200,1,232.0
3352,5415,1,33.5
3352,S004,1,4.0
3353,2302,1,35.2
3353,3323,1,5.0
3353,332B,1,35.0
3353,3334,1,270.0
3353,3344,1,59.0
3353,3345,1,191.0
3353,3353,1,33240.8
3353,3359,1,355.0
3353,336A,1,378.0
3353,4200,1,416.0
3353,5415,1,63.2
3359,2302,1,27.3
3359,3240,1,53.0
3359,3259,1,15.0
3359,3260,1,68.0
3359,3270,1,217.0
3359,331A,1,182.0
3359,331B,1,897.0
3359,3321,1,33.0
3359,332B,1,66.0
3359,3335,1,6.0
3359,3339,1,1.0
3359,3344,1,633.0
3359,3345,1,10.0
3359,334A,1,378.0
3359,3351,1,129.0
3359,3353,1,405.0
3359,3359,1,37672.3
3359,3399,1,15.0
3359,4200,1,300.0
3359,5415,1,40.5
3359,S004,1,4.0
3361,2302,1,44.9
3361,3361,1,217427.0
3361,336A,1,2699.0
3361,336B,1,79.0
3361,4200,1,33.0
3361,5415,1,120.6
3364,2302,1,31.1
3364,3130,1,8.0
3364,332A,1,116.0
3364,332B,1,87.0
3364,3335,1,5.0
3364,3336,1,1016.0
3364,3339,1,163.0
3364,3345,1,293.0
3364,334A,1,292.0
3364,3359,1,28.0
3364,3364,1,114001.9
3364,336B,1,170.0
3364,3391,1,1.0
3364,4200,1,529.0
3364,5415,1,594.8
336A,2302,1,53.6
336A,3140,1,11.0
336A,3260,1,12.0
336A,3321,1,784.0
336A,3322,1,17.0
336A,3323,1,4.0
336A,332B,1,107.0
336A,3331,1,6.0
336A,3334,1,583.0
336A,3335,1,688.0
336A,3336,1,272.0
336A,3339,1,255.0
336A,3345,1,455.0
336A,334A,1,597.0
336A,3351,1,41.0
336A,3353,1,93.0
336A,3359,1,525.0
336A,3361,1,2639.6
336A,3364,1,348.0
336A,336A,1,187398.3
336A,336B,1,137.0
336A,3370,1,24.0
336A,4200,1,1256.0
336A,5415,1,230.9
336A,S004,1,679.0
336B,2302,1,38.6
336B,3321,1,11.0
336B,3323,1,29.0
336B,332B,1,47.0
336B,3331,1,47.0
336B,3336,1,302.0
336B,3339,1,21.0
336B,3353,1,228.0
336B,3361,1,72.0
336B,336A,1,123.0
336B,336B,1,31833.2
336B,3399,1,122.0
336B,4200,1,238.0
336B,5415,1,22.1
336B,S004,1,8.0
3370,2302,1,20.3
3370,3140,1,24.0
3370,3210,1,223.0
3370,3259,1,3.0
3370,3260,1,84.0
3370,3270,1,119.0
3370,3321,1,2.0
3370,3323,1,15.0
3370,332B,1,16.0
3370,3339,1,13.0
3370,3344,1,36.0
3370,336A,1,8.0
3370,3370,1,61973.0
3370,3391,1,6.0
3370,3399,1,187.0
3370,4200,1,786.0
3370,5415,1,55.3
3391,2302,1,6.0
3391,3130,1,48.0
3391,3222,1,487.0
3391,3254,1,243.0
3391,3260,1,49.0
3391,332B,1,2.0
3391,3333,1,26.0
3391,3345,1,354.0
3391,3391,1,41315.1
3391,3399,1,11.0
3391,4200,1,1404.0
3391,5415,1,116.8
3391,S004,1,42.0
3399,2302,1,23.7
3399,3210,1,286.0
3399,3222,1,33.0
3399,3230,1,112.0
3399,3240,1,3.0
3399,3259,1,15.0
3399,3260,1,330.0
3399,3270,1,203.0
3399,3321,1,11.0
3399,3322,1,15.0
3399,3323,1,2.0
3399,332B,1,113.0
3399,3345,1,49.0
3399,3370,1,18.0
3399,3391,1,64.0
3399,3399,1,52319.3
3399,4200,1,1490.0
3399,5415,1,66.9
3399,5418,1,3020.0
3399,S004,1,13.0
4200,1150,1,556.0
4200,2302,1,196.0
4200,3110,1,5414.0
4200,3122,1,414.0
4200,332B,1,8.0
4200,3333,1,222.0
4200,3335,1,8.0
4200,3345,1,11.0
4200,334A,1,196.0
4200,3364,1,4.0
4200,336A,1,116.0
4200,3370,1,5.0
4200,3391,1,5.0
4200,3399,1,1735.0
4200,4200,1,707265.0
4200,4860,1,8.0
4200,48A0,1,801.0
4200,4930,1,23.0
4200,5321,1,407.0
4200,5324,1,6673.0
4200,532A,1,1570.0
4200,5415,1,5021.6
4200,5418,1,178.0
4200,561A,1,182.0
4200,6100,1,7.0
4200,8111,1,4646.0
4200,811A,1,29070.0
4810,2302,1,68.0
4810,4810,1,119445.0
4810,5415,1,113.1
4820,2302,1,600.0
4820,2303,1,3443.3
4820,4820,1,37967.0
4820,5324,1,238.0
4820,5415,1,13.3
4830,4830,1,24210.5
4830,48A0,1,330.0
4830,5324,1,22.0
4830,5415,1,26.9
4840,4200,1,146.0
4840,4840,1,166066.7
4840,4920,1,122.0
4840,4930,1,2246.0
4840,4A00,1,14.0
4840,5415,1,147.3
4840,5416,1,115.0
4840,5620,1,16.0
4840,8111,1,211.0
4850,4850,1,24497.8
4850,48A0,1,83.0
4850,4920,1,44.0
4850,4A00,1,10.0
4850,5415,1,28.0
4850,5418,1,29.0
4850,6210,1,1.0
4850,8111,1,20.0
4860,2212,1,2777.0
4860,2302,1,408.0
4860,4860,1,24275.1
4860,5415,1,46.4
48A0,4200,1,267.0
48A0,4810,1,4367.0
48A0,4820,1,899.0
48A0,4830,1,379.0
48A0,4840,1,2132.0
48A0,4850,1,53.0
48A0,48A0,1,34184.9
48A0,4930,1,72.0
48A0,4A00,1,6.0
48A0,5324,1,7.0
48A0,5415,1,104.1
48A0,5416,1,234.0
48A0,5418,1,1.0
48A0,6100,1,26.0
48A0,6210,1,4.0
48A0,7130,1,2.0
48A0,8111,1,16.0
4920,4200,1,1.0
4920,4840,1,84.0
4920,48A0,1,44.0
4920,4920,1,41702.3
4920,4930,1,20.0
4920,5415,1,114.7
4920,5416,1,2.0
4920,8111,1,7.0
4930,4200,1,8.0
4930,4840,1,317.0
4930,4920,1,19.0
4930,4930,1,26810.7
4930,5415,1,18.9
4930,5416,1,35.0
4930,8111,1,2.0
4A00,2302,1,1452.5
4A00,3110,1,5808.0
4A00,3150,1,360.0
4A00,3230,1,62.0
4A00,3399,1,871.0
4A00,4840,1,2843.0
4A00,48A0,1,1252.0
4A00,4930,1,123.0
4A00,4A00,1,704163.8
4A00,5240,1,151.0
4A00,52A0,1,1986.0
4A00,5310,1,49.0
4A00,5321,1,999.0
4A00,5324,1,859.0
4A00,532A,1,3708.0
4A00,5414,1,37.0
4A00,5415,1,1144.6
4A00,5419,1,562.0
4A00,561A,1,1862.0
4A00,6100,1,120.0
4A00,6210,1,191.0
4A00,7130,1,394.0
4A00,7220,1,11792.0
4A00,8111,1,57470.0
4A00,811A,1,5615.0
4A00,8120,1,4181.0
5111,2302,1,11.0
5111,3230,1,1251.0
5111,4200,1,3115.0
5111,5111,1,63646.7
5111,5415,1,413.1
5111,5418,1,48645.0
5112,4A00,1,362.0
5112,5112,1,56798.9
5112,5141,1,124.0
5112,5142,1,168.0
5112,5415,1,7611.3
5112,6100,1,1092.0
5112,811A,1,31.0
5120,2302,1,51.0
5120,4A00,1,53.0
5120,5120,1,61132.6
5120,5415,1,81.8
5120,5418,1,14.0
5120,7130,1,25.0
5131,4A00,1,28.0
5131,5120,1,3603.0
5131,5131,1,8217.6
5131,5132,1,16.0
5131,5133,1,27.0
5131,5141,1,15.0
5131,5324,1,44.0
5131,5415,1,23.1
5131,5418,1,29393.4
5131,811A,1,2.0
5132,4A00,1,67.0
5132,5131,1,90.0
5132,5132,1,39065.3
5132,5133,1,1088.0
5132,5141,1,20.0
5132,5324,1,1235.0
5132,5415,1,30.3
5132,5418,1,4911.2
5132,811A,1,33.0
5133,2302,1,4935.0
5133,4200,1,1494.0
5133,4A00,1,50.0
5133,5132,1,97.0
5133,5133,1,270640.5
5133,5141,1,2160.0
5133,532A,1,1076.0
5133,5415,1,2032.5
5133,5418,1,4707.0
5133,811A,1,1620.0
5141,4A00,1,63.0
5141,5112,1,61.0
5141,5141,1,11518.8
5141,5142,1,22.0
5141,5415,1,129.8
5141,6100,1,3.0
5141,811A,1,12.0
5142,4A00,1,205.0
5142,5112,1,396.0
5142,5141,1,64.0
5142,5142,1,34197.6
5142,5415,1,472.5
5142,6100,1,68.0
5142,811A,1,6.0
5230,2302,1,90.8
5230,5142,1,303.0
5230,5230,1,193983.5
5230,5240,1,2307.0
5230,52A0,1,1784.0
5230,5415,1,988.7
5240,2302,1,12.1
5240,5230,1,321.0
5240,5240,1,338802.3
5240,5310,1,37.0
5240,5411,1,704.0
5240,5415,1,3584.5
5250,5250,1,64300.0
5250,5415,1,33.3
52A0,2302,1,234.1
52A0,4A00,1,945.0
52A0,5230,1,9076.0
52A0,5240,1,1246.0
52A0,52A0,1,414228.8
52A0,5321,1,52060.0
52A0,5324,1,1674.0
52A0,532A,1,431.0
52A0,5415,1,1626.3
5310,2301,1,3148.0
5310,2302,1,521.7
5310,5240,1,48.0
5310,5310,1,607105.4
5310,5415,1,46.2
5310,7210,1,270.0
5321,4850,1,20.0
5321,4A00,1,162.0
5321,5321,1,30345.0
5321,532A,1,98.0
5321,5415,1,94.3
5324,2302,1,20.9
5324,4A00,1,462.0
5324,5321,1,30.0
5324,5324,1,29324.7
5324,532A,1,157.0
5324,5415,1,15.3
5324,811A,1,765.0
532A,2302,1,5.4
532A,4A00,1,571.0
532A,5321,1,41.0
532A,5324,1,1166.0
532A,532A,1,17291.2
532A,5415,1,13.8
532A,811A,1,66.0
5330,5230,1,4.0
5330,5310,1,11.0
5330,5330,1,101992.4
5330,5415,1,15.3
5411,5411,1,152040.8
5411,5415,1,54.8
5412,2302,1,13.6
5412,4A00,1,45.0
5412,5142,1,3065.0
5412,5412,1,63256.5
5412,5415,1,684.4
5412,5416,1,4682.0
5412,5418,1,3.0
5412,561A,1,336.0
5413,2302,1,7.2
5413,4200,1,242.0
5413,4A00,1,34.0
5413,5413,1,129064.0
5413,5414,1,734.0
5413,5415,1,1167.7
5413,5417,1,171.0
5414,4A00,1,103.0
5414,5413,1,101.0
5414,5414,1,17527.1
5414,5415,1,45.6
5414,5419,1,74.0
5415,4A00,1,1510.0
5415,5112,1,797.0
5415,5142,1,834.0
5415,5324,1,119.0
5415,5413,1,1044.0
5415,5415,1,92941.9
5415,5417,1,68.0
5415,6100,1,716.0
5415,811A,1,3387.0
5416,2302,1,2.7
5416,4A00,1,282.0
5416,5412,1,363.0
5416,5413,1,57.0
5416,5415,1,1399.5
5416,5416,1,83840.6
5416,5418,1,23.0
5416,561A,1,210.0
5417,4A00,1,441.0
5417,5413,1,37.0
5417,5415,1,718.9
5417,5416,1,380.0
5417,5417,1,58620.1
5417,5419,1,1.0
5418,4A00,1,97.0
5418,5414,1,758.0
5418,5415,1,327.4
5418,5418,1,56624.0
5418,5419,1,123.0
5419,4A00,1,3067.0
5419,5415,1,229.1
5419,5419,1,60141.1
5500,5417,1,4271.0
5500,5500,1,315497.2
5613,4A00,1,54.0
