1120,3370,7,0.0023846
1120,3391,7,0.0020357
1120,3399,7,0.0021083
1120,4200,7,0.0007306
1120,4810,7,0.0039902
1120,4820,7,0.0006224
1120,4830,7,0.0017344
1120,4840,7,0.0005061
1120,4850,7,0.0004244
1120,4860,7,0.0006889
1120,48A0,7,0.0009733
1120,4920,7,0.0051731
1120,4930,7,0.0006733
1120,4A00,7,0.0006915
1120,5111,7,0.0010433
1120,5112,7,0.0006305
1120,5120,7,0.0023283
1120,5131,7,0.0012203
1120,5132,7,0.0007918
1120,5133,7,0.0003995
1120,5141,7,0.0010476
1120,5142,7,0.0006242
1120,5230,7,0.0007408
1120,5240,7,0.0003395
1120,5250,7,0.0008703
1120,52A0,7,0.0008718
1120,5310,7,0.0005847
1120,5321,7,0.0007238
1120,5324,7,0.0008119
1120,532A,7,0.0007361
1120,5330,7,0.0000337
1120,5411,7,0.0005664
1120,5412,7,0.0008798
1120,5413,7,0.0006521
1120,5414,7,0.0010427
1120,5415,7,0.0007174
1120,5416,7,0.0014409
1120,5417,7,0.0015642
1120,5418,7,0.0017586
1120,5419,7,0.0019357
1120,5500,7,0.0003358
1120,5613,7,0.0003538
1120,5615,7,0.0008059
1120,561A,7,0.0009738
1120,5620,7,0.0009153
1120,6100,7,0.0006735
1120,6210,7,0.0008540
1120,6220,7,0.0054988
1120,6230,7,0.0119031
1120,6240,7,0.0144976
1120,7130,7,0.0098023
1120,71A0,7,0.0022438
1120,7210,7,0.0009757
1120,7220,7,0.0612124
1120,8111,7,0.0007246
1120,811A,7,0.0005560
1120,8120,7,0.0023436
1120,813A,7,0.0004771
1120,813B,7,0.0020641
1120,8140,7,0.0000000
1120,S001,7,0.0016520
1120,S002,7,0.0006657
1120,S003,7,0.0000000
1120,S004,7,0.0000000
1120,S005,7,0.0000000
1120,S006,7,0.0000000
1120,S007,7,0.0000000
1120,S008,7,0.0001500
1130,1110,7,0.0034932
1130,1120,7,0.0031812
1130,1130,7,1.3946584
1130,1140,7,0.0029200
1130,1150,7,0.0048815
1130,2110,7,0.0008530
1130,2121,7,0.0028978
1130,2122,7,0.0022786
1130,2123,7,0.0012747
1130,2130,7,0.0015534
1130,2211,7,0.0023699
1130,2212,7,0.0015382
1130,2213,7,0.0040105
1130,2301,7,0.0222340
1130,2302,7,0.0082344
1130,2303,7,0.0213622
1130,3110,7,0.0042463
1130,3121,7,0.0041948
1130,3122,7,0.0020634
1130,3130,7,0.0032471
1130,3140,7,0.0028795
1130,3150,7,0.0032027
1130,3160,7,0.0072342
1130,3210,7,0.3048593
1130,3221,7,0.1084609
1130,3222,7,0.0397642
1130,3230,7,0.0197017
1130,3240,7,0.0014651
1130,3251,7,0.0034705
1130,3252,7,0.0030555
1130,3253,7,0.0036989
1130,3254,7,0.0023646
1130,3255,7,0.0038550
1130,3256,7,0.0039085
1130,3259,7,0.0050255
1130,3260,7,0.0153250
1130,3270,7,0.0045129
1130,3315,7,0.0023208
1130,331A,7,0.0019409
1130,331B,7,0.0030793
1130,3321,7,0.0021855
1130,3322,7,0.0037988
1130,3323,7,0.0025013
1130,3324,7,0.0021238
1130,332A,7,0.0047344
1130,332B,7,0.0021153
1130,3331,7,0.0026760
1130,3332,7,0.0027021
1130,3333,7,0.0028674
1130,3334,7,0.0031755
1130,3335,7,0.0023100
1130,3336,7,0.0025639
1130,3339,7,0.0022533
1130,3341,7,0.0020743
1130,3344,7,0.0014576
1130,3345,7,0.0018994
1130,3346,7,0.0065271
1130,334A,7,0.0019420
1130,3351,7,0.0031999
1130,3352,7,0.0039043
1130,3353,7,0.0024119
1130,3359,7,0.0050053
1130,3361,7,0.0029203
1130,3364,7,0.0018114
1130,336A,7,0.0037058
1130,336B,7,0.0031234
1130,3370,7,0.0357226
1130,3391,7,0.0029951
1130,3399,7,0.0116589
1130,4200,7,0.0022323
1130,4810,7,0.0012980
1130,4820,7,0.0065627
1130,4830,7,0.0015170
1130,4840,7,0.0012842
1130,4850,7,0.0017318
1130,4860,7,0.0019794
1130,48A0,7,0.0020583
1130,4920,7,0.0009237
1130,4930,7,0.0016837
1130,4A00,7,0.0018961
1130,5111,7,0.0083089
1130,5112,7,0.0011490
1130,5120,7,0.0021666
1130,5131,7,0.0017924
1130,5132,7,0.0013399
1130,5133,7,0.0018686
1130,5141,7,0.0016124
1130,5142,7,0.0012156
1130,5230,7,0.0007364
1130,5240,7,0.0005166
1130,5250,7,0.0010027
1130,52A0,7,0.0007004
1130,5310,7,0.0015365
1130,5321,7,0.0008928
1130,5324,7,0.0007727
1130,532A,7,0.0010020
1130,5330,7,0.0000973
1130,5411,7,0.0009654
1130,5412,7,0.0010646
1130,5413,7,0.0009386
1130,5414,7,0.0012304
1130,5415,7,0.0009510
1130,5416,7,0.0012710
1130,5417,7,0.0019760
1130,5418,7,0.0063049
1130,5419,7,0.0013898
1130,5500,7,0.0019104
1130,5613,7,0.0002505
1130,5615,7,0.0020482
1130,561A,7,0.0014836
1130,5620,7,0.0041404
1130,6100,7,0.0026726
1130,6210,7,0.0012543
1130,6220,7,0.0019549
1130,6230,7,0.0020996
1130,6240,7,0.0038510
1130,7130,7,0.0020274
1130,71A0,7,0.0019606
1130,7210,7,0.0021795
1130,7220,7,0.0027876
1130,8111,7,0.0019538
1130,811A,7,0.0015159
1130,8120,7,0.0027516
1130,813A,7,0.0014698
1130,813B,7,0.0041513
1130,8140,7,0.0000000
1130,S001,7,0.0011300
1130,S002,7,0.0043084
1130,S003,7,0.0000000
1130,S004,7,0.0000000
1130,S005,7,0.0000000
1130,S006,7,0.0000000
1130,S007,7,0.0000000
1130,S008,7,0.0015968
1140,1110,7,0.0000754
1140,1120,7,0.0018054
1140,1130,7,0.0001093
1140,1140,7,1.0560935
1140,1150,7,0.0002873
1140,2110,7,0.0000311
1140,2121,7,0.0000441
1140,2122,7,0.0001010
1140,2123,7,0.0000727
1140,2130,7,0.0000636
1140,2211,7,0.0001196
1140,2212,7,0.0000675
1140,2213,7,0.0000651
1140,2301,7,0.0000737
1140,2302,7,0.0000629
1140,2303,7,0.0000719
1140,3110,7,0.0083716
1140,3121,7,0.0012735
1140,3122,7,0.0000564
1140,3130,7,0.0001316
1140,3140,7,0.0001477
1140,3150,7,0.0001209
1140,3160,7,0.0013361
1140,3210,7,0.0001112
1140,3221,7,0.0002071
1140,3222,7,0.0001451
1140,3230,7,0.0001187
1140,3240,7,0.0000869
1140,3251,7,0.0002075
1140,3252,7,0.0001412
1140,3253,7,0.0002392
1140,3254,7,0.0001421
1140,3255,7,0.0002260
1140,3256,7,0.0002200
1140,3259,7,0.0001796
1140,3260,7,0.0001110
1140,3270,7,0.0000860
1140,3315,7,0.0000885
1140,331A,7,0.0000920
1140,331B,7,0.0001095
1140,3321,7,0.0000922
1140,3322,7,0.0000836
1140,3323,7,0.0000811
1140,3324,7,0.0001021
1140,332A,7,0.0000790
1140,332B,7,0.0000833
1140,3331,7,0.0000959
1140,3332,7,0.0000974
1140,3333,7,0.0000924
1140,3334,7,0.0000989
1140,3335,7,0.0000889
1140,3336,7,0.0000933
1140,3339,7,0.0000913
1140,3341,7,0.0000986
1140,3344,7,0.0000797
1140,3345,7,0.0000846
1140,3346,7,0.0000968
1140,334A,7,0.0000828
1140,3351,7,0.0000943
1140,3352,7,0.0001066
1140,3353,7,0.0000937
1140,3359,7,0.0000973
1140,3361,7,0.0001091
1140,3364,7,0.0000970
1140,336A,7,0.0001110
1140,336B,7,0.0000956
1140,3370,7,0.0001018
1140,3391,7,0.0001109
1140,3399,7,0.0001249
1140,4200,7,0.0000765
1140,4810,7,0.0006769
1140,4820,7,0.0000602
1140,4830,7,0.0003330
1140,4840,7,0.0000567
1140,4850,7,0.0000451
1140,4860,7,0.0000803
1140,48A0,7,0.0000893
1140,4920,7,0.0003174
1140,4930,7,0.0000605
1140,4A00,7,0.0000890
1140,5111,7,0.0000639
1140,5112,7,0.0000905
1140,5120,7,0.0001438
1140,5131,7,0.0001018
1140,5132,7,0.0000785
1140,5133,7,0.0000434
1140,5141,7,0.0001569
1140,5142,7,0.0000926
1140,5230,7,0.0001140
1140,5240,7,0.0000487
1140,5250,7,0.0001343
1140,52A0,7,0.0001432
1140,5310,7,0.0000637
1140,5321,7,0.0001126
1140,5324,7,0.0001316
1140,532A,7,0.0001077
1140,5330,7,0.0000033
1140,5411,7,0.0000831
1140,5412,7,0.0001396
1140,5413,7,0.0001007
1140,5414,7,0.0001445
1140,5415,7,0.0001103
1140,5416,7,0.0002421
1140,5417,7,0.0000760
1140,5418,7,0.0001085
1140,5419,7,0.0001233
1140,5500,7,0.0000277
1140,5613,7,0.0000604
1140,5615,7,0.0001082
1140,561A,7,0.0001081
1140,5620,7,0.0001215
1140,6100,7,0.0000611
1140,6210,7,0.0001192
1140,6220,7,0.0005390
1140,6230,7,0.0008319
1140,6240,7,0.0005357
1140,7130,7,0.0001118
1140,71A0,7,0.0000993
1140,7210,7,0.0001266
1140,7220,7,0.0117446
1140,8111,7,0.0000776
1140,811A,7,0.0000621
1140,8120,7,0.0001057
1140,813A,7,0.0000461
1140,813B,7,0.0001722
1140,8140,7,0.0000000
1140,S001,7,0.0002613
1140,S002,7,0.0000648
1140,S003,7,0.0000000
1140,S004,7,0.0000000
1140,S005,7,0.0000000
1140,S006,7,0.0000000
1140,S007,7,0.0000000
1140,S008,7,0.0000121
1150,1110,7,0.0606429
1150,1120,7,0.0405154
1150,1130,7,0.1293310
1150,1140,7,0.1193097
1150,1150,7,0.8560664
1150,2110,7,0.0001354
1150,2121,7,0.0003503
1150,2122,7,0.0003188
1150,2123,7,0.0002078
1150,2130,7,0.0002470
1150,2211,7,0.0003226
1150,2212,7,0.0002226
1150,2213,7,0.0004983
1150,2301,7,0.0023718
1150,2302,7,0.0009115
1150,2303,7,0.0022780
1150,3110,7,0.0175264
1150,3121,7,0.0040782
1150,3122,7,0.0053638
1150,3130,7,0.0050402
1150,3140,7,0.0020009
1150,3150,7,0.0019178
1150,3160,7,0.0035963
1150,3210,7,0.0283733
1150,3221,7,0.0104397
1150,3222,7,0.0039788
1150,3230,7,0.0020519
1150,3240,7,0.0002639
1150,3251,7,0.0010554
1150,3252,7,0.0008772
1150,3253,7,0.0008297
1150,3254,7,0.0007459
1150,3255,7,0.0008504
1150,3256,7,0.0007949
1150,3259,7,0.0010877
1150,3260,7,0.0017215
1150,3270,7,0.0005411
1150,3315,7,0.0002994
1150,331A,7,0.0002761
1150,331B,7,0.0003910
1150,3321,7,0.0003031
1150,3322,7,0.0004439
1150,3323,7,0.0003234
1150,3324,7,0.0003028
1150,332A,7,0.0005409
1150,332B,7,0.0002906
1150,3331,7,0.0003558
1150,3332,7,0.0003619
1150,3333,7,0.0003911
1150,3334,7,0.0004191
1150,3335,7,0.0003104
1150,3336,7,0.0003346
1150,3339,7,0.0003156
1150,3341,7,0.0003112
1150,3344,7,0.0002321
1150,3345,7,0.0002914
1150,3346,7,0.0008277
1150,334A,7,0.0002719
1150,3351,7,0.0004064
1150,3352,7,0.0005147
1150,3353,7,0.0003298
1150,3359,7,0.0005957
1150,3361,7,0.0004497
1150,3364,7,0.0002824
1150,336A,7,0.0005446
1150,336B,7,0.0004054
1150,3370,7,0.0036803
1150,3391,7,0.0005931
1150,3399,7,0.0013788
1150,4200,7,0.0003260
1150,4810,7,0.0005075
1150,4820,7,0.0006811
1150,4830,7,0.0003507
1150,4840,7,0.0002031
1150,4850,7,0.0002389
1150,4860,7,0.0003237
1150,48A0,7,0.0003338
1150,4920,7,0.0004538
1150,4930,7,0.0003173
1150,4A00,7,0.0003218
1150,5111,7,0.0008736
1150,5112,7,0.0002226
1150,5120,7,0.0004267
1150,5131,7,0.0003018
1150,5132,7,0.0002177
1150,5133,7,0.0002366
1150,5141,7,0.0002921
1150,5142,7,0.0002171
1150,5230,7,0.0001877
1150,5240,7,0.0001249
1150,5250,7,0.0002368
1150,52A0,7,0.0001895
1150,5310,7,0.0009968
1150,5321,7,0.0001891
1150,5324,7,0.0001793
1150,532A,7,0.0002329
1150,5330,7,0.0000148
1150,5411,7,0.0002251
1150,5412,7,0.0002349
1150,5413,7,0.0002091
1150,5414,7,0.0002662
1150,5415,7,0.0002234
1150,5416,7,0.0003147
1150,5417,7,0.0003394
1150,5418,7,0.0007540
1150,5419,7,0.0003187
1150,5500,7,0.0002497
1150,5613,7,0.0000634
1150,5615,7,0.0003335
1150,561A,7,0.0013488
1150,5620,7,0.0004908
1150,6100,7,0.0004584
1150,6210,7,0.0002641
1150,6220,7,0.0007116
1150,6230,7,0.0011367
1150,6240,7,0.0014209
1150,7130,7,0.0012124
1150,71A0,7,0.0004106
1150,7210,7,0.0003378
1150,7220,7,0.0055110
1150,8111,7,0.0003056
1150,811A,7,0.0002412
1150,8120,7,0.0004781
1150,813A,7,0.0003393
1150,813B,7,0.0007209
1150,8140,7,0.0000000
1150,S001,7,0.0002671
1150,S002,7,0.0005357
1150,S003,7,0.0000000
1150,S004,7,0.0000000
1150,S005,7,0.0000000
1150,S006,7,0.0000000
1150,S007,7,0.0000000
1150,S008,7,0.0002076
2110,1110,7,0.0357736
2110,1120,7,0.0347905
2110,1130,7,0.0144270
2110,1140,7,0.0460172
2110,1150,7,0.0225449
2110,2110,7,1.1502913
2110,2121,7,0.0293225
2110,2122,7,0.0449852
2110,2123,7,0.0518021
2110,2130,7,0.0438635
2110,2211,7,0.0908354
2110,2212,7,0.3886252
2110,2213,7,0.0551339
2110,2301,7,0.0198776
2110,2302,7,0.0224291
2110,2303,7,0.0318027
2110,3110,7,0.0220494
2110,3121,7,0.0131735
2110,3122,7,0.0096556
2110,3130,7,0.0370871
2110,3140,7,0.0276516
2110,3150,7,0.0182618
2110,3160,7,0.0165434
2110,3210,7,0.0152687
2110,3221,7,0.0387644
2110,3222,7,0.0249039
2110,3230,7,0.0161785
2110,3240,7,0.6955508
2110,3251,7,0.1400542
2110,3252,7,0.0811944
2110,3253,7,0.0866487
2110,3254,7,0.0113640
2110,3255,7,0.0495088
2110,3256,7,0.0313282
2110,3259,7,0.0474437
2110,3260,7,0.0327544
2110,3270,7,0.0268170
2110,3315,7,0.0163219
2110,331A,7,0.0317050
2110,331B,7,0.0234035
2110,3321,7,0.0160983
2110,3322,7,0.0125261
2110,3323,7,0.0134143
2110,3324,7,0.0175431
2110,332A,7,0.0121211
2110,332B,7,0.0134103
2110,3331,7,0.0155012
2110,3332,7,0.0120151
2110,3333,7,0.0133927
2110,3334,7,0.0123077
2110,3335,7,0.0101723
2110,3336,7,0.0110789
2110,3339,7,0.0109750
2110,3341,7,0.0081236
2110,3344,7,0.0096947
2110,3345,7,0.0076040
2110,3346,7,0.0147997
2110,334A,7,0.0071730
2110,3351,7,0.0135870
2110,3352,7,0.0163375
2110,3353,7,0.0131018
2110,3359,7,0.0195403
2110,3361,7,0.0133477
2110,3364,7,0.0108238
2110,336A,7,0.0154353
2110,336B,7,0.0147417
2110,3370,7,0.0137489
2110,3391,7,0.0100880
2110,3399,7,0.0160194
2110,4200,7,0.0065922
2110,4810,7,0.0633257
2110,4820,7,0.0203155
2110,4830,7,0.0191051
2110,4840,7,0.0372159
2110,4850,7,0.0327786
2110,4860,7,0.1531111
2110,48A0,7,0.0233449
2110,4920,7,0.0348699
2110,4930,7,0.0192852
2110,4A00,7,0.0085369
2110,5111,7,0.0076019
2110,5112,7,0.0030751
2110,5120,7,0.0054066
2110,5131,7,0.0046835
2110,5132,7,0.0039012
2110,5133,7,0.0042998
2110,5141,7,0.0050439
2110,5142,7,0.0033949
2110,5230,7,0.0043587
2110,5240,7,0.0019720
2110,5250,7,0.0047812
2110,52A0,7,0.0032374
2110,5310,7,0.0086391
2110,5321,7,0.0069983
2110,5324,7,0.0036059
2110,532A,7,0.0048732
2110,5330,7,0.0002111
2110,5411,7,0.0031811
2110,5412,7,0.0033045
2110,5413,7,0.0032713
2110,5414,7,0.0053238
2110,5415,7,0.0036137
2110,5416,7,0.0043931
2110,5417,7,0.0078899
2110,5418,7,0.0071194
2110,5419,7,0.0044914
2110,5500,7,0.0050166
2110,5613,7,0.0009355
2110,5615,7,0.0115755
2110,561A,7,0.0097366
2110,5620,7,0.0441727
2110,6100,7,0.0071420
2110,6210,7,0.0057947
2110,6220,7,0.0096881
2110,6230,7,0.0084666
2110,6240,7,0.0137522
2110,7130,7,0.0078124
2110,71A0,7,0.0047062
2110,7210,7,0.0082599
2110,7220,7,0.0125762
2110,8111,7,0.0106524
2110,811A,7,0.0065605
2110,8120,7,0.0105703
2110,813A,7,0.0053064
2110,813B,7,0.0095414
2110,8140,7,0.0000000
2110,S001,7,0.0110981
2110,S002,7,0.0582412
2110,S003,7,0.0000000
2110,S004,7,0.0000000
2110,S005,7,0.0000000
2110,S006,7,0.0000000
2110,S007,7,0.0000000
2110,S008,7,0.0020855
2121,1110,7,0.0020946
2121,1120,7,0.0039304
2121,1130,7,0.0007162
2121,1140,7,0.0008629
2121,1150,7,0.0015310
2121,2110,7,0.0025348
2121,2121,7,1.0939480
2121,2122,7,0.0069119
2121,2123,7,0.0071517
2121,2130,7,0.0029877
2121,2211,7,0.0688886
2121,2212,7,0.0209249
2121,2213,7,0.0157751
2121,2301,7,0.0023179
2121,2302,7,0.0017767
2121,2303,7,0.0022260
2121,3110,7,0.0028278
2121,3121,7,0.0025529
2121,3122,7,0.0012613
2121,3130,7,0.0041973
2121,3140,7,0.0028185
2121,3150,7,0.0024361
2121,3160,7,0.0020097
2121,3210,7,0.0022185
2121,3221,7,0.0076412
2121,3222,7,0.0043832
2121,3230,7,0.0026455
2121,3240,7,0.0030956
2121,3251,7,0.0045353
2121,3252,7,0.0039079
2121,3253,7,0.0032540
2121,3254,7,0.0013268
2121,3255,7,0.0026940
2121,3256,7,0.0018212
2121,3259,7,0.0025395
2121,3260,7,0.0031296
2121,3270,7,0.0068015
2121,3315,7,0.0058718
2121,331A,7,0.0339659
2121,331B,7,0.0072597
2121,3321,7,0.0079341
2121,3322,7,0.0044758
2121,3323,7,0.0065292
2121,3324,7,0.0077729
2121,332A,7,0.0024810
2121,332B,7,0.0050783
2121,3331,7,0.0047970
2121,3332,7,0.0034681
2121,3333,7,0.0028338
2121,3334,7,0.0041557
2121,3335,7,0.0036593
2121,3336,7,0.0041214
2121,3339,7,0.0042460
2121,3341,7,0.0014519
2121,3344,7,0.0017093
2121,3345,7,0.0017556
2121,3346,7,0.0026847
2121,334A,7,0.0014578
2121,3351,7,0.0032743
2121,3352,7,0.0043332
2121,3353,7,0.0038720
2121,3359,7,0.0037572
2121,3361,7,0.0035207
2121,3364,7,0.0021097
2121,336A,7,0.0053262
2121,336B,7,0.0043064
2121,3370,7,0.0029000
2121,3391,7,0.0017785
2121,3399,7,0.0027821
2121,4200,7,0.0009028
2121,4810,7,0.0014070
2121,4820,7,0.0011364
2121,4830,7,0.0016573
2121,4840,7,0.0010301
2121,4850,7,0.0039692
2121,4860,7,0.0022375
2121,48A0,7,0.0030743
2121,4920,7,0.0007230
2121,4930,7,0.0027647
2121,4A00,7,0.0017070
2121,5111,7,0.0012432
2121,5112,7,0.0005307
2121,5120,7,0.0011403
2121,5131,7,0.0010642
2121,5132,7,0.0009170
2121,5133,7,0.0007869
2121,5141,7,0.0008075
2121,5142,7,0.0006430
2121,5230,7,0.0010128
2121,5240,7,0.0003102
2121,5250,7,0.0010628
2121,52A0,7,0.0005194
2121,5310,7,0.0024755
2121,5321,7,0.0006805
2121,5324,7,0.0005897
2121,532A,7,0.0011278
2121,5330,7,0.0000197
2121,5411,7,0.0005292
2121,5412,7,0.0005342
2121,5413,7,0.0005706
2121,5414,7,0.0007558
2121,5415,7,0.0005714
2121,5416,7,0.0005640
2121,5417,7,0.0013694
2121,5418,7,0.0012443
2121,5419,7,0.0007629
2121,5500,7,0.0013052
2121,5613,7,0.0001285
2121,5615,7,0.0020255
2121,561A,7,0.0007117
2121,5620,7,0.0023758
2121,6100,7,0.0011839
2121,6210,7,0.0007094
2121,6220,7,0.0013537
2121,6230,7,0.0017032
2121,6240,7,0.0015385
2121,7130,7,0.0017941
2121,71A0,7,0.0010010
2121,7210,7,0.0020984
2121,7220,7,0.0022735
2121,8111,7,0.0020528
2121,811A,7,0.0013453
2121,8120,7,0.0018785
2121,813A,7,0.0009944
2121,813B,7,0.0017459
2121,8140,7,0.0000000
2121,S001,7,0.0004676
2121,S002,7,0.0137960
2121,S003,7,0.0000000
2121,S004,7,0.0000000
2121,S005,7,0.0000000
2121,S006,7,0.0000000
2121,S007,7,0.0000000
2121,S008,7,0.0002184
2122,1110,7,0.0011258
2122,1120,7,0.0009721
2122,1130,7,0.0003565
2122,1140,7,0.0005127
2122,1150,7,0.0008099
2122,2110,7,0.0012862
2122,2121,7,0.0014673
2122,2122,7,1.0978222
2122,2123,7,0.0017173
2122,2130,7,0.0017571
2122,2211,7,0.0008025
2122,2212,7,0.0008338
2122,2213,7,0.0010570
2122,2301,7,0.0022560
2122,2302,7,0.0019165
2122,2303,7,0.0023287
2122,3110,7,0.0009512
2122,3121,7,0.0028803
2122,3122,7,0.0003493
2122,3130,7,0.0020186
2122,3140,7,0.0016627
2122,3150,7,0.0010270
2122,3160,7,0.0009897
2122,3210,7,0.0011105
2122,3221,7,0.0015092
2122,3222,7,0.0016235
2122,3230,7,0.0008649
2122,3240,7,0.0017835
2122,3251,7,0.0125045
2122,3252,7,0.0057107
2122,3253,7,0.0042018
2122,3254,7,0.0006950
2122,3255,7,0.0053885
2122,3256,7,0.0020893
2122,3259,7,0.0028957
2122,3260,7,0.0025754
2122,3270,7,0.0024923
2122,3315,7,0.0223500
2122,331A,7,0.0406088
2122,331B,7,0.0897535
2122,3321,7,0.0133998
2122,3322,7,0.0061016
2122,3323,7,0.0132230
2122,3324,7,0.0249130
2122,332A,7,0.0037222
2122,332B,7,0.0087402
2122,3331,7,0.0068115
2122,3332,7,0.0055782
2122,3333,7,0.0040223
2122,3334,7,0.0087976
2122,3335,7,0.0059172
2122,3336,7,0.0068035
2122,3339,7,0.0066961
2122,3341,7,0.0017970
2122,3344,7,0.0028467
2122,3345,7,0.0022310
2122,3346,7,0.0042211
2122,334A,7,0.0026173
2122,3351,7,0.0069476
2122,3352,7,0.0068755
