1110,1110,8,1.0727339
1110,1120,8,0.3656503
1110,1130,8,0.0339295
1110,1140,8,0.0310703
1110,1150,8,0.0901632
1110,2110,8,0.0006805
1110,2121,8,0.0009649
1110,2122,8,0.0013298
1110,2123,8,0.0010097
1110,2130,8,0.0012078
1110,2211,8,0.0010831
1110,2212,8,0.0008398
1110,2213,8,0.0011080
1110,2301,8,0.0054197
1110,2302,8,0.0022776
1110,2303,8,0.0051897
1110,3110,8,0.2088337
1110,3121,8,0.0495370
1110,3122,8,0.0916389
1110,3130,8,0.0823700
1110,3140,8,0.0256974
1110,3150,8,0.0273741
1110,3160,8,0.0331276
1110,3210,8,0.0089268
1110,3221,8,0.0076040
1110,3222,8,0.0047561
1110,3230,8,0.0033450
1110,3240,8,0.0014716
1110,3251,8,0.0103199
1110,3252,8,0.0052188
1110,3253,8,0.0061564
1110,3254,8,0.0074755
1110,3255,8,0.0066715
1110,3256,8,0.0054631
1110,3259,8,0.0095113
1110,3260,8,0.0046955
1110,3270,8,0.0016153
1110,3315,8,0.0009792
1110,331A,8,0.0011498
1110,331B,8,0.0012598
1110,3321,8,0.0011120
1110,3322,8,0.0011310
1110,3323,8,0.0010194
1110,3324,8,0.0012446
1110,332A,8,0.0013791
1110,332B,8,0.0010757
1110,3331,8,0.0013373
1110,3332,8,0.0013150
1110,3333,8,0.0015028
1110,3334,8,0.0015390
1110,3335,8,0.0009508
1110,3336,8,0.0011485
1110,3339,8,0.0012989
1110,3341,8,0.0014155
1110,3344,8,0.0011603
1110,3345,8,0.0014423
1110,3346,8,0.0031764
1110,334A,8,0.0010419
1110,3351,8,0.0013158
1110,3352,8,0.0020251
1110,3353,8,0.0012651
1110,3359,8,0.0017864
1110,3361,8,0.0024486
1110,3364,8,0.0014119
1110,336A,8,0.0028337
1110,336B,8,0.0014396
1110,3370,8,0.0065394
1110,3391,8,0.0046517
1110,3399,8,0.0044958
1110,4200,8,0.0013872
1110,4810,8,0.0040882
1110,4820,8,0.0009366
1110,4830,8,0.0020569
1110,4840,8,0.0008832
1110,4850,8,0.0006773
1110,4860,8,0.0016998
1110,48A0,8,0.0014331
1110,4920,8,0.0042542
1110,4930,8,0.0013915
1110,4A00,8,0.0013453
1110,5111,8,0.0013885
1110,5112,8,0.0013549
1110,5120,8,0.0025823
1110,5131,8,0.0014765
1110,5132,8,0.0010144
1110,5133,8,0.0007290
1110,5141,8,0.0017831
1110,5142,8,0.0011520
1110,5230,8,0.0011160
1110,5240,8,0.0005826
1110,5250,8,0.0014061
1110,52A0,8,0.0012181
1110,5310,8,0.0017626
1110,5321,8,0.0009026
1110,5324,8,0.0010455
1110,532A,8,0.0012203
1110,5330,8,0.0000811
1110,5411,8,0.0012236
1110,5412,8,0.0012473
1110,5413,8,0.0013633
1110,5414,8,0.0016601
1110,5415,8,0.0015435
1110,5416,8,0.0020885
1110,5417,8,0.0016685
1110,5418,8,0.0025525
1110,5419,8,0.0021777
1110,5500,8,0.0005558
1110,5613,8,0.0004228
1110,5615,8,0.0014000
1110,561A,8,0.0208550
1110,5620,8,0.0012747
1110,6100,8,0.0015523
1110,6210,8,0.0015599
1110,6220,8,0.0057785
1110,6230,8,0.0109665
1110,6240,8,0.0129234
1110,7130,8,0.0033745
1110,71A0,8,0.0026325
1110,7210,8,0.0013949
1110,7220,8,0.0531476
1110,8111,8,0.0013262
1110,811A,8,0.0011483
1110,8120,8,0.0021260
1110,813A,8,0.0015634
1110,813B,8,0.0036981
1110,8140,8,0.0000000
1110,S001,8,0.0017611
1110,S002,8,0.0017514
1110,S005,8,0.0000000
1110,S007,8,0.0000000
1110,S008,8,0.0007538
1120,1110,8,0.0115861
1120,1120,8,1.2580528
1120,1130,8,0.0282788
1120,1140,8,0.0225031
1120,1150,8,0.0995835
1120,2110,8,0.0003547
1120,2121,8,0.0005253
1120,2122,8,0.0008513
1120,2123,8,0.0006416
1120,2130,8,0.0006634
1120,2211,8,0.0007892
1120,2212,8,0.0004235
1120,2213,8,0.0004473
1120,2301,8,0.0012355
1120,2302,8,0.0007178
1120,2303,8,0.0011940
1120,3110,8,0.2911405
1120,3121,8,0.0397033
1120,3122,8,0.0014368
1120,3130,8,0.0113816
1120,3140,8,0.0063891
1120,3150,8,0.0045127
1120,3160,8,0.0394379
1120,3210,8,0.0079227
1120,3221,8,0.0074185
1120,3222,8,0.0035180
1120,3230,8,0.0024189
1120,3240,8,0.0010376
1120,3251,8,0.0018843
1120,3252,8,0.0024875
1120,3253,8,0.0064187
1120,3254,8,0.0021801
1120,3255,8,0.0057231
1120,3256,8,0.0057632
1120,3259,8,0.0038632
1120,3260,8,0.0019501
1120,3270,8,0.0009797
1120,3315,8,0.0006813
1120,331A,8,0.0007424
1120,331B,8,0.0008461
1120,3321,8,0.0007400
1120,3322,8,0.0007419
1120,3323,8,0.0006846
1120,3324,8,0.0008519
1120,332A,8,0.0008066
1120,332B,8,0.0006954
1120,3331,8,0.0008307
1120,3332,8,0.0008423
1120,3333,8,0.0008596
1120,3334,8,0.0008869
1120,3335,8,0.0006635
1120,3336,8,0.0007515
1120,3339,8,0.0007657
1120,3341,8,0.0007978
1120,3344,8,0.0006972
1120,3345,8,0.0006901
1120,3346,8,0.0009926
1120,334A,8,0.0006765
1120,3351,8,0.0008656
1120,3352,8,0.0010605
1120,3353,8,0.0008423
1120,3359,8,0.0010040
1120,3361,8,0.0011944
1120,3364,8,0.0008341
1120,336A,8,0.0013854
1120,336B,8,0.0009211
1120,3370,8,0.0023776
1120,3391,8,0.0020462
1120,3399,8,0.0021073
1120,4200,8,0.0007306
1120,4810,8,0.0040990
1120,4820,8,0.0006129
1120,4830,8,0.0017459
1120,4840,8,0.0004979
1120,4850,8,0.0003479
1120,4860,8,0.0006889
1120,48A0,8,0.0010162
1120,4920,8,0.0051918
1120,4930,8,0.0006724
1120,4A00,8,0.0006895
1120,5111,8,0.0010289
1120,5112,8,0.0006289
1120,5120,8,0.0023944
1120,5131,8,0.0012250
1120,5132,8,0.0007926
1120,5133,8,0.0003979
1120,5141,8,0.0011774
1120,5142,8,0.0006004
1120,5230,8,0.0007353
1120,5240,8,0.0003308
1120,5250,8,0.0008703
1120,52A0,8,0.0008724
1120,5310,8,0.0005804
1120,5321,8,0.0005761
1120,5324,8,0.0008135
1120,532A,8,0.0007363
1120,5330,8,0.0000337
1120,5411,8,0.0005675
1120,5412,8,0.0008761
1120,5413,8,0.0006516
1120,5414,8,0.0009952
1120,5415,8,0.0007178
1120,5416,8,0.0014753
1120,5417,8,0.0015672
1120,5418,8,0.0025210
1120,5419,8,0.0019343
1120,5500,8,0.0003358
1120,5613,8,0.0003538
1120,5615,8,0.0008059
1120,561A,8,0.0009706
1120,5620,8,0.0008776
1120,6100,8,0.0006737
1120,6210,8,0.0008496
1120,6220,8,0.0054988
1120,6230,8,0.0119077
1120,6240,8,0.0144976
1120,7130,8,0.0027536
1120,71A0,8,0.0022438
1120,7210,8,0.0009770
1120,7220,8,0.0615203
1120,8111,8,0.0007246
1120,811A,8,0.0005551
1120,8120,8,0.0023661
1120,813A,8,0.0004771
1120,813B,8,0.0020641
1120,8140,8,0.0000000
1120,S001,8,0.0016520
1120,S002,8,0.0006694
1120,S005,8,0.0000000
1120,S007,8,0.0000000
1120,S008,8,0.0001500
1130,1110,8,0.0029606
1130,1120,8,0.0031812
1130,1130,8,1.3995079
1130,1140,8,0.0025737
1130,1150,8,0.0041540
1130,2110,8,0.0008351
1130,2121,8,0.0028982
1130,2122,8,0.0022796
1130,2123,8,0.0011581
1130,2130,8,0.0015606
1130,2211,8,0.0020519
1130,2212,8,0.0011435
1130,2213,8,0.0030427
1130,2301,8,0.0222340
