1120,1150,1997,2,1155.2,0,0.4,6.4,0,35.6,0,0,24.2,0,1221.8
1120,3110,1997,2,77957.5,0,1.1,577.8,0,118.9,0,0,1126.5,0,79781.8
1120,3130,1997,2,336.0,0,0,11.3,0,0.7,0,0,14.9,0,362.9
1120,3140,1997,2,33.9,0,0,0.8,0,0.5,0,0,1.3,0,36.5
1120,3150,1997,2,4.6,0,0,0.1,0,0.1,0,0,0.2,0,5.0
1120,3256,1997,2,0.6,0,0,0,0,0,0,0,0,0,0.6
1120,3399,1997,2,0.3,0,0,0,0,0,0,0,0,0,0.3
1120,4200,1997,2,1899.1,0,0,11.7,0,7.8,0,0,9.5,0,1928.1
1120,48A0,1997,2,5.2,0,0,0,0,0.3,0,0,0.1,0,5.6
1120,4A00,1997,2,44.4,0,0,0.2,0,0.1,0,0,0.2,0,44.9
1120,5417,1997,2,38.9,0,0,0.1,0,2.1,0,0,0.9,0,42.0
1120,5500,1997,2,1.8,0,0,0,0,0.2,0,0,0,0,2.0
1120,561A,1997,2,0.3,0,0,0,0,0,0,0,0,0,0.3
1120,6100,1997,2,23.9,0,0,0,0,1.0,0,0,0.5,0,25.4
1120,6220,1997,2,58.2,0,0,0.3,0,0.4,0,0,0.3,0,59.2
1120,6230,1997,2,20.1,0,0,0,0,0,0,0,0,0,20.1
1120,6240,1997,2,2.0,0,0,0,0,0,0,0,0,0,2.0
1120,7130,1997,2,80.4,0,0,0.2,0,4.2,0,0,1.7,0,86.5
1120,71A0,1997,2,36.3,0,0,0,0,1.9,0,0,0.8,0,39.0
1120,7210,1997,2,31.2,0,0,0.1,0,0.4,0,0,0.2,0,31.9
1120,7220,1997,2,1404.2,0,0.3,5.8,0,37.1,0,0,17.3,14.1,1478.8
1120,8120,1997,2,81.5,0,0,0,0,0,0,0,0,0,81.5
1120,813B,1997,2,3.9,0,0,0,0,0,0,0,0,0,3.9
1120,F010,1997,2,4474.2,0,0.8,19.8,0,90.1,0,0,43.3,1461.0,6089.2
1120,F030,1997,2,-191.6,0,0,0.7,0,0.7,0,0,2.7,0,-187.5
1120,F040,1997,2,1935.9,0,0.8,7.3,0,75.0,0,0,37.4,0,2056.4
1120,F050,1997,2,-2595.6,0,0,0,0,0,0,0,0,0,-2595.6
1120,F06C,1997,2,1.2,0,0,0,0,0,0,0,0,0,1.2
1120,F08C,1997,2,82.7,0,0,0.5,0,0.3,0,0,0.4,0,83.9
1120,F09C,1997,2,-37.7,0,0,0.8,0,0.5,0,0,0.5,0,-35.9
1130,1110,1997,2,5.3,0,0,0,0,0,0,0,0.2,0,5.5
1130,1130,1997,2,7899.4,0,0,0,0,0,0,0,1.2,1.4,7902.0
1130,1150,1997,2,24.8,0,0,0,0,0,0,0,0.9,1.3,27.0
1130,2121,1997,2,14.3,0,0.2,0.9,0,0,0,0,0.4,0,15.8
1130,3110,1997,2,60.2,0,0,0,0,0,0,0,2.3,0,62.5
1130,3121,1997,2,11.2,0,0,0,0,0,0,0,0.4,0,11.6
1130,3130,1997,2,3.3,0,0,0,0,0,0,0,0.1,0,3.4
1130,3150,1997,2,33.3,0,0,0,0,0,0,0,1.2,0,34.5
1130,3160,1997,2,11.6,0,0,0,0,0,0,0,0.4,0,12.0
1130,3210,1997,2,14618.6,0,196.5,670.8,26.1,0,0,0,312.2,0,15824.2
1130,3221,1997,2,4422.6,0,78.4,268.4,10.4,0,0,0,119.8,0,4899.6
1130,3222,1997,2,16.8,0,0.2,0.7,0,0,0,0,0.5,0,18.2
1130,3230,1997,2,11.2,0,0,0,0,0,0,0,0.4,0,11.6
1130,3240,1997,2,2.2,0,0,0,0,0,0,0,0.1,0,2.3
1130,3251,1997,2,67.3,0,0.1,0.1,0,0,0,0,2.6,2.9,73.0
1130,3252,1997,2,2.2,0,0,0,0,0,0,0,0.1,0,2.3
1130,3253,1997,2,22.3,0,0,0,0,0,0,0,0.8,1.1,24.2
1130,3254,1997,2,1.2,0,0,0,0,0,0,0,0,0.1,1.3
1130,3255,1997,2,17.8,0,0,0,0,0,0,0,0.7,0,18.5
1130,3259,1997,2,2.2,0,0,0,0,0,0,0,0.1,0,2.3
1130,3260,1997,2,1186.0,0,2.3,0.1,0,0,0,0,45.6,0,1234.0
1130,3270,1997,2,0.7,0,0,0,0,0,0,0,0,0,0.7
1130,331B,1997,2,7.9,0,0,0,0,0,0,0,0.3,0,8.2
1130,3359,1997,2,16.3,0,0,0,0,0,0,0,0.6,0,16.9
1130,336A,1997,2,1.5,0,0,0,0,0,0,0,0.1,0,1.6
1130,3370,1997,2,25.3,0,0.1,0.6,0,0,0,0,0.8,0,26.8
1130,3399,1997,2,78.3,0,0.2,0.5,0,0,0,0,2.7,0,81.7
1130,4200,1997,2,1.8,0,0,0,0,0,0,0,0,0,1.8
1130,4A00,1997,2,1.8,0,0,0,0,0,0,0,0,0,1.8
1130,5417,1997,2,2.8,0,0,0,0,0,0,0,0.1,0,2.9
1130,561A,1997,2,7.9,0,0,0,0,0,0,0,0.3,0,8.2
1130,6100,1997,2,1.7,0,0,0,0,0,0,0,0.1,0,1.8
1130,71A0,1997,2,1.9,0,0,0,0,0,0,0,0.1,0,2.0
1130,8120,1997,2,45.3,0,0.1,0,0,0,0,0,1.8,0,47.2
1130,F030,1997,2,124.4,0,1.7,5.7,0.1,0,0,0,2.7,0,134.6
1130,F040,1997,2,1812.1,0,28.9,99.0,3.5,0,0,0,50.6,0,1994.1
1130,F050,1997,2,-1787.7,0,0,0,0,0,0,0,0,0,-1787.7
1130,F06C,1997,2,-1.9,0,0,0,0,0,0,0,-0.1,0,-2.0
1130,F07C,1997,2,-546.0,0,0,0,0,0,0,0,0,0,-546.0
1130,F09C,1997,2,-586.4,0,0,0,0,0,0,0,0,0,-586.4
1140,1140,1997,2,322.2,0,0.1,0,0,0.3,0,0,1.6,0,324.2
1140,3110,1997,2,2605.5,0,14.1,3.3,0.1,54.2,0,0,330.6,0,3007.8
1140,4830,1997,2,4.4,0,0,0,0,0.1,0,0,0.6,0,5.1
1140,4A00,1997,2,14.7,0,0.1,0,0,0.3,0,0,1.8,0,16.9
1140,6100,1997,2,39.9,0,0.2,0,0,0.8,0,0,5.0,0,45.9
1140,6220,1997,2,68.1,0,0.3,0.1,0,1.4,0,0,8.6,0,78.5
1140,6230,1997,2,9.1,0,0,0,0,0.2,0,0,1.2,0,10.5
1140,6240,1997,2,1.8,0,0,0,0,0,0,0,0.2,0,2.0
1140,7130,1997,2,67.7,0,0.2,0,0,1.3,0,0,8.4,0,77.6
1140,71A0,1997,2,2.0,0,0,0,0,0,0,0,0.2,0,2.2
1140,7210,1997,2,166.2,0,0.8,0.2,0,3.5,0,0,21.2,0,191.9
1140,7220,1997,2,2973.4,0,17.8,5.6,0.9,63.4,0,0,380.4,37.5,3479.0
1140,813B,1997,2,26.1,0,0.1,0,0,0.5,0,0,3.2,0,29.9
1140,F010,1997,2,4231.5,0,10.4,2.5,0.2,40,0,0,244.2,783.3,5312.1
1140,F030,1997,2,83.2,0,0.5,0.2,0.1,1.8,0,0,10.5,0,96.3
1140,F040,1997,2,2131.3,0,10.7,1.7,0,43.0,0,0,268.6,0,2455.3
1140,F050,1997,2,-6612.6,0,0,0,0,0,0,0,0,0,-6612.6
1140,F08C,1997,2,16.4,0,0,0,0,0.4,0,0,2.1,0,18.9
1140,F09C,1997,2,-113.4,0,0.1,0,0,0.8,0,0,4.7,0,-107.8
1140,S001,1997,2,12.0,0,0.1,0,0,0.2,0,0,1.4,0,13.7
1150,1110,1997,2,8978.0,0,0,0,0,0,0,0,0,0,8978.0
1150,1120,1997,2,1931.5,0,0,0,0,0,0,0,0,0,1931.5
1150,1130,1997,2,2988.3,0,0,0,0,0,0,0,0,0,2988.3
1150,1140,1997,2,795.8,0,0,0,0,0,0,0,0,0,795.8
1150,5310,1997,2,500.5,0,0,0,0,0,0,0,0,0,500.5
1150,F010,1997,2,458.8,0,0,0,0,0,0,0,0,0,458.8
1150,F040,1997,2,23.0,0,0,0,0,0,0,0,0,0,23.0
1150,F050,1997,2,-9.0,0,0,0,0,0,0,0,0,0,-9.0
1150,F09C,1997,2,-699.5,0,0,0,0,0,0,0,0,0,-699.5
2110,1130,1997,2,2.8,0,0,0,0,0,0,0,0,0,2.8
2110,2110,1997,2,11555.7,0,2.4,17.4,0.2,0,10.7,498.0,10.4,0,12094.8
2110,2121,1997,2,4.9,0,0,0,0,0,0,2.1,0,0,7.0
2110,2122,1997,2,65.4,0,0,0,0,0,0,29.6,0,0,95.0
2110,2123,1997,2,136.4,0,0,0,0,0,0,61.6,0,0,198.0
2110,2130,1997,2,11.1,0,0,0,0,0,0,4.9,0,0,16.0
2110,2211,1997,2,14929.5,0,0.1,0.3,0.3,0,18.0,6632.1,17.5,0,21597.8
2110,2212,1997,2,21543.9,0,0.1,0.7,0,0,0,9722.7,0,0,31267.4
2110,3110,1997,2,13.6,0,0,0,0,0,0,0,0,0,13.6
2110,3121,1997,2,1.3,0,0,0,0,0,0,0,0,0,1.3
2110,3122,1997,2,1.3,0,0,0,0,0,0,0,0,0,1.3
2110,3130,1997,2,5.0,0,0,0,0,0,0,0,0,0,5.0
2110,3140,1997,2,1.4,0,0,0,0,0,0,0,0,0,1.4
2110,3150,1997,2,1.9,0,0,0,0,0,0,0,0,0,1.9
2110,3160,1997,2,1.0,0,0,0,0,0,0,0,0,0,1.0
2110,3210,1997,2,7.3,0,0,0,0,0,0,0,0,0,7.3
2110,3221,1997,2,15.5,0,0,0.1,0,0,0,0,0,0,15.6
2110,3222,1997,2,1.4,0,0,0,0,0,0,0,0,0,1.4
2110,3230,1997,2,4.0,0,0,0,0,0,0,0,0,0,4.0
2110,3240,1997,2,91368.2,0,20.5,65.6,74.4,0,5253.7,311.2,5108.0,0,102201.6
2110,3251,1997,2,1317.4,0,0.3,2.6,0.2,0,21.6,204.2,21.2,0,1567.5
