1110,1110,3,132628.6
1110,1150,3,1583.6
1110,7130,3,698.5
1120,1120,3,103729.1
1120,1130,3,96.0
1120,1150,3,778.1
1120,3110,3,18.9
1120,7130,3,450.7
1130,1110,3,50.6
1130,1130,3,27545.5
1130,1140,3,1.5
1130,1150,3,9.7
1130,3210,3,44.5
1130,7130,3,0.2
1140,1140,3,6048.0
1150,1150,3,12596.0
2110,2110,3,83339.1
2110,2130,3,248.0
2110,3240,3,7679.0
2110,3251,3,67.0
2121,2121,3,23287.0
2121,2123,3,9.0
2121,2130,3,20.0
2122,2122,3,11219.0
2122,2123,3,8.0
2123,2121,3,5.0
2123,2122,3,10.0
2123,2123,3,15082.0
2123,2130,3,69.0
2123,3240,3,109.0
2123,3251,3,1693.0
2123,3270,3,193.0
2130,2110,3,49.0
2130,2123,3,11.0
2130,2130,3,24883.1
2130,332B,3,11.0
2211,2211,3,192674.7
2211,2212,3,18354.0
2211,2213,3,1932.0
2212,2110,3,381.0
2212,2212,3,53021.3
2212,2213,3,11.0
2213,2213,3,5174.5
2213,S002,3,729.2
2301,2301,3,261781.4
2302,2302,3,369669.5
2303,2303,3,122639.8
3110,3110,3,415493.2
3110,3121,3,793.0
3110,3140,3,8.0
3110,3160,3,240.0
3110,3251,3,1288.0
3110,3254,3,270.0
3110,3259,3,34.0
3110,3260,3,8.0
3121,3110,3,755.0
3121,3121,3,65279.0
3122,3122,3,41689.3
3130,3130,3,53116.7
3130,3140,3,1677.0
3130,3150,3,45.0
3130,3221,3,81.0
3130,3222,3,56.0
3130,3240,3,14.0
3130,3252,3,3119.8
3130,3260,3,118.0
3140,3130,3,634.0
3140,3140,3,29045.0
3140,3150,3,556.0
3140,3160,3,1.0
3140,3222,3,4.0
3140,3230,3,156.0
3140,3252,3,250.0
3140,3260,3,63.0
3140,336A,3,29.0
3140,3370,3,6.0
3140,3399,3,55.0
3140,S004,3,93.0
3150,3130,3,185.0
3150,3140,3,1073.0
3150,3150,3,64615.9
3150,3160,3,84.0
3150,3230,3,84.0
3150,3260,3,27.0
3150,3391,3,92.0
3150,S004,3,9.0
3160,3130,3,32.0
3160,3140,3,5.0
3160,3150,3,29.0
3160,3160,3,9886.5
3160,3260,3,21.0
3160,3399,3,3.0
3210,3210,3,87366.4
3210,3260,3,304.0
3210,3323,3,129.0
3210,332B,3,15.0
3210,3370,3,150.0
3210,3399,3,5.0
3210,S004,3,50.0
3221,2211,3,259.0
3221,3130,3,61.0
3221,3210,3,150.0
3221,3221,3,68732.6
3221,3222,3,1845.0
3221,3251,3,202.0
3221,S004,3,2.0
3222,3130,3,6.0
3222,3210,3,124.0
3222,3221,3,2050.0
3222,3222,3,71703.8
3222,3230,3,231.0
3222,3255,3,126.0
3222,3256,3,187.0
3222,3259,3,152.0
3222,3260,3,1012.0
3222,332B,3,15.0
3222,3346,3,677.0
3222,3370,3,1.0
3222,3391,3,47.0
3222,3399,3,3.0
3222,S004,3,334.0
3230,3130,3,7.0
3230,3140,3,34.0
3230,3150,3,587.0
3230,3160,3,30.0
3230,3222,3,161.0
3230,3230,3,68451.4
3230,3260,3,13.0
3230,332B,3,84.0
3230,3399,3,54.0
3230,5111,3,663.0
3230,5418,3,25599.1
3230,5419,3,177.0
3230,561A,3,351.0
3230,S004,3,57.0
3240,2123,3,194.0
3240,3130,3,107.0
3240,3221,3,20.0
3240,3240,3,162085.1
3240,3251,3,10562.6
3240,3255,3,21.0
3240,3256,3,52.0
3240,3259,3,134.0
3240,3270,3,87.0
3240,331A,3,451.0
3240,3359,3,4.0
3251,3110,3,7.0
3251,3121,3,112.0
3251,3240,3,3326.8
3251,3251,3,100912.9
3251,3252,3,5995.0
3251,3253,3,1168.0
3251,3254,3,75.0
3251,3255,3,80.0
3251,3256,3,911.0
3251,3259,3,491.0
3251,3270,3,4.0
3252,3251,3,6194.0
3252,3252,3,57000.5
3252,3255,3,352.0
3252,3256,3,92.0
3252,3259,3,15.0
3252,3260,3,395.0
3252,3335,3,11.0
3253,3110,3,25.0
3253,3222,3,29.0
3253,3251,3,792.0
3253,3253,3,22822.1
3253,3254,3,26.0
3253,3256,3,30.0
3253,3270,3,3.0
3254,3251,3,168.0
3254,3252,3,85.0
3254,3253,3,55.0
3254,3254,3,83966.5
3254,3256,3,548.0
3254,3345,3,34.0
3254,3391,3,16.0
3255,3251,3,40.0
3255,3252,3,402.0
3255,3255,3,24527.9
3255,3256,3,8.0
3255,3259,3,119.0
3255,3260,3,3.0
3255,3270,3,17.0
3256,3240,3,209.0
3256,3251,3,381.0
3256,3252,3,76.0
3256,3253,3,379.0
3256,3254,3,175.0
3256,3255,3,75.0
3256,3256,3,48761.1
3256,3259,3,253.0
3256,3260,3,15.0
3256,3270,3,76.0
3259,3110,3,80.0
3259,3221,3,5.0
3259,3240,3,69.0
3259,3251,3,810.0
3259,3252,3,330.0
3259,3253,3,12.0
3259,3255,3,235.0
3259,3256,3,262.0
3259,3259,3,34898.0
3259,3260,3,169.0
3259,3270,3,16.0
3259,3333,3,280.0
3259,3335,3,3.0
3259,3346,3,324.0
3259,336A,3,12.0
3260,3130,3,82.0
3260,3140,3,128.0
3260,3210,3,99.0
3260,3222,3,630.0
3260,3230,3,7.0
3260,3252,3,507.0
3260,3255,3,157.0
3260,3256,3,4.0
3260,3259,3,145.0
3260,3260,3,151869.8
3260,3270,3,23.0
3260,3321,3,57.0
3260,3323,3,200.0
3260,332B,3,242.0
3260,3331,3,21.0
3260,3332,3,76.0
3260,3335,3,784.0
3260,3339,3,27.0
3260,3345,3,6.0
3260,3351,3,3.0
3260,3370,3,228.0
3260,3391,3,36.0
3260,3399,3,661.0
3260,S004,3,116.0
3270,2123,3,533.0
3270,3110,3,1.0
3270,3130,3,56.0
3270,3221,3,93.0
3270,3222,3,221.0
3270,3240,3,74.0
3270,3255,3,170.0
3270,3256,3,53.0
3270,3259,3,47.0
3270,3260,3,234.0
3270,3270,3,83300.5
3270,3315,3,1.0
3270,331B,3,12.0
3270,3323,3,49.0
3270,332B,3,36.0
3270,3332,3,27.0
3270,3335,3,7.0
3270,3345,3,2.0
3270,3351,3,22.0
3270,3359,3,6.0
3270,3391,3,48.0
3270,3399,3,11.0
3270,S004,3,13.0
3315,3315,3,27984.5
3315,331B,3,3.0
3315,3321,3,4.0
3315,332B,3,238.0
3315,3335,3,305.0
3315,3359,3,2.0
3315,S004,3,78.0
331A,3256,3,1.0
331A,3260,3,3.0
331A,3315,3,3.0
331A,331A,3,75748.2
331A,331B,3,152.0
331A,3321,3,295.0
331A,332B,3,159.0
331A,3339,3,89.0
331A,3359,3,227.0
331A,3370,3,23.0
331A,S004,3,275.0
331B,3222,3,130.0
331B,3251,3,604.0
331B,3270,3,1.0
331B,331A,3,8.0
331B,331B,3,60014.1
331B,3321,3,1.0
331B,332B,3,537.0
331B,3339,3,8.0
331B,3359,3,353.0
331B,S004,3,409.0
3321,3260,3,28.0
3321,3321,3,22582.4
3321,3322,3,59.0
3321,3323,3,121.0
3321,332B,3,250.0
3321,3331,3,6.0
3321,3332,3,3.0
3321,3334,3,7.0
3321,3335,3,317.0
3321,3339,3,26.0
3321,336A,3,335.0
3321,3370,3,2.0
3321,S004,3,183.0
3322,3210,3,2.0
3322,3259,3,59.0
3322,3270,3,4.0
3322,3321,3,5.0
3322,3322,3,10331.0
3322,3323,3,13.0
3322,332B,3,73.0
3322,3331,3,41.0
3322,3333,3,52.0
3322,3335,3,133.0
3322,3351,3,3.0
3322,S004,3,17.0
3323,3210,3,41.0
3323,3260,3,288.0
3323,3270,3,33.0
3323,331B,3,56.0
3323,3321,3,313.0
3323,3323,3,49044.9
3323,3324,3,446.0
3323,332B,3,846.0
3323,3331,3,41.0
3323,3333,3,12.0
3323,3334,3,36.0
3323,3335,3,5.0
3323,3339,3,41.0
3323,3352,3,2.0
3323,3359,3,7.0
3323,3364,3,1.0
3323,336A,3,6.0
3323,3370,3,16.0
3323,S004,3,136.0
3324,3260,3,112.0
3324,3321,3,38.0
3324,3323,3,331.0
3324,3324,3,21174.1
3324,332B,3,301.0
3324,3331,3,97.0
3324,3334,3,27.0
3324,3339,3,8.0
3324,3399,3,11.0
3324,S004,3,347.0
332A,332A,3,5538.6
332A,3331,3,11.0
332A,3339,3,2.0
332A,3345,3,24.0
332A,S004,3,2.0
332B,3130,3,4.0
332B,3230,3,63.0
332B,3260,3,205.0
332B,3315,3,74.0
332B,331A,3,4022.2
332B,331B,3,106.0
332B,3321,3,259.0
332B,3322,3,57.0
332B,3323,3,685.0
332B,3324,3,403.0
332B,332A,3,207.0
332B,332B,3,113517.5
332B,3331,3,70.0
332B,3332,3,41.0
332B,3333,3,27.0
332B,3335,3,368.0
332B,3336,3,259.0
332B,3339,3,749.0
332B,3345,3,226.0
332B,3359,3,4.0
332B,3364,3,191.0
332B,336A,3,12.0
332B,3370,3,19.0
332B,3391,3,2.0
332B,3399,3,40.0
332B,S004,3,382.0
3331,3323,3,105.0
3331,3324,3,14.0
3331,332A,3,9.0
3331,332B,3,167.0
3331,3331,3,49167.5
3331,3333,3,61.0
3331,3336,3,271.0
3331,3339,3,942.0
3331,3341,3,1.0
3331,3353,3,311.0
3331,336A,3,137.0
3331,336B,3,255.0
3331,5324,3,18.0
3331,S004,3,29.0
3332,3222,3,37.0
3332,3260,3,3.0
3332,3322,3,32.0
3332,3323,3,1.0
3332,332B,3,143.0
3332,3331,3,10.0
3332,3332,3,33214.8
3332,3333,3,97.0
3332,3334,3,2.0
3332,3335,3,215.0
3332,3336,3,1.0
3332,3339,3,175.0
3332,3344,3,2.0
3332,3345,3,98.0
3332,334A,3,5.0
3332,3399,3,1.0
3332,S004,3,86.0
3333,3222,3,53.0
3333,3256,3,17.0
3333,3259,3,344.0
3333,3260,3,53.0
3333,3323,3,6.0
3333,332A,3,9.0
3333,332B,3,15.0
3333,3332,3,84.0
3333,3333,3,22502.7
3333,3334,3,12.0
3333,3335,3,13.0
3333,3339,3,7.0
3333,3341,3,546.0
3333,3344,3,139.0
3333,3345,3,148.0
3333,3346,3,190.0
3333,3353,3,13.0
3333,3359,3,3.0
3333,3364,3,237.0
3333,3370,3,24.0
3333,3391,3,2.0
3333,S004,3,3.0
3334,3323,3,43.0
3334,3324,3,54.0
3334,332B,3,6.0
3334,3331,3,1.0
3334,3333,3,20.0
3334,3334,3,28793.8
3334,3335,3,14.0
3334,3339,3,292.0
3334,3352,3,85.0
3334,3353,3,35.0
3334,336A,3,2.0
3334,3370,3,26.0
3334,S004,3,45.0
3335,3260,3,56.0
3335,3270,3,132.0
3335,3315,3,2.0
