    1     1 1     83608.7
    1     2 1         0.0
    1     3 1       243.3
    1     4 1       493.8
    1   5+6 1         0.0
    1     7 1         0.0
    1     8 1         0.0
    1  9+10 1         0.0
    1    11 1         0.0
    1    12 1         0.0
    1    13 1         0.0
    1    14 1      3074.8
    1    15 1         0.0
    1    16 1         0.0
    1    17 1         0.0
    1    18 1         0.0
    1    19 1         0.0
    1 20+21 1         0.0
    1 22+23 1         0.0
    1    24 1         0.0
    1    25 1         0.0
    1   26A 1         0.0
    1   26B 1         0.0
    1   27A 1         0.0
    1   27B 1         0.0
    1    28 1         0.0
    1   29A 1         0.0
    1   29B 1         0.0
    1    30 1         0.0
    1    31 1         0.0
    1    32 1         0.0
    1 33+34 1         0.0
    1    35 1         0.0
    1    36 1         0.0
    1    37 1         0.0
    1    38 1         0.0
    1    39 1         0.0
    1    40 1         0.0
    1    41 1         0.0
    1    42 1         0.0
    1    43 1         0.0
    1 44+45 1         0.0
    1    46 1         0.0
    1    47 1         0.0
    1    48 1         0.0
    1    49 1         0.0
    1    50 1         0.0
    1    51 1         0.0
    1    52 1         0.0
    1    53 1         0.0
    1    54 1         0.0
    1    55 1         0.0
    1    56 1         0.0
    1    57 1         0.0
    1    58 1         0.0
    1   59A 1         0.0
    1   59B 1         0.0
    1    60 1         0.0
    1    61 1         0.0
    1    62 1         0.0
    1    63 1         0.0
    1    64 1         0.0
    1   65A 1         0.0
    1   65B 1         0.0
    1   65C 1         0.0
    1   65D 1         0.0
    1   65E 1         0.0
    1    66 1         0.0
    1    67 1         0.0
    1   68A 1         0.0
    1   68B 1         0.0
    1   68C 1         0.0
    1   69A 1         0.0
    1   69B 1         0.0
    1   70A 1         0.0
    1   70B 1         0.0
    1   71A 1         0.0
    1   71B 1         0.0
    1   72A 1         0.0
    1   72B 1         0.0
    1   73A 1         0.0
    1   73B 1         0.0
    1   73C 1         0.0
    1   73D 1         0.0
    1    74 1         0.0
    1    75 1         0.0
    1    76 1        63.7
    1   77A 1         0.0
    1   77B 1         0.0
    1    78 1         0.0
    1    79 1         0.0
    1    80 1         0.0
    1    81 1         0.0
    1    82 1         0.0
    1    83 1         0.0
    1    84 1         0.0
    1    85 1         0.0
    2     1 1         0.0
    2     2 1     82183.2
    2     3 1      1788.1
    2     4 1       973.6
    2   5+6 1         0.0
    2     7 1         0.0
    2     8 1         0.0
    2  9+10 1         0.0
    2    11 1         0.0
    2    12 1         0.0
    2    13 1         0.0
    2    14 1       770.9
    2    15 1         0.0
    2    16 1         0.0
    2    17 1         0.0
    2    18 1         0.0
    2    19 1         0.0
    2 20+21 1       130.7
    2 22+23 1         0.0
    2    24 1         0.0
    2    25 1         0.0
    2   26A 1         0.0
    2   26B 1         0.0
    2   27A 1         0.0
    2   27B 1         0.0
    2    28 1         0.0
    2   29A 1         0.0
    2   29B 1         0.0
    2    30 1         0.0
    2    31 1         0.0
    2    32 1         0.0
    2 33+34 1         0.0
    2    35 1         0.0
    2    36 1         0.0
    2    37 1         0.0
    2    38 1         0.0
    2    39 1         0.0
    2    40 1         0.0
    2    41 1         0.0
    2    42 1         0.0
    2    43 1         0.0
    2 44+45 1         0.0
    2    46 1         0.0
    2    47 1         0.0
    2    48 1         0.0
    2    49 1         0.0
    2    50 1         0.0
    2    51 1         0.0
    2    52 1         0.0
    2    53 1         0.0
    2    54 1         0.0
    2    55 1         0.0
    2    56 1         0.0
    2    57 1         0.0
    2    58 1         0.0
    2   59A 1         0.0
    2   59B 1         0.0
    2    60 1         0.0
    2    61 1         0.0
    2    62 1         0.0
    2    63 1         0.0
    2    64 1         0.0
    2   65A 1         0.0
    2   65B 1       807.3
    2   65C 1         0.0
    2   65D 1         0.0
    2   65E 1         0.0
    2    66 1         0.0
    2    67 1         0.0
    2   68A 1         0.0
    2   68B 1         0.0
    2   68C 1         0.0
    2   69A 1         0.0
    2   69B 1         0.0
    2   70A 1         0.0
    2   70B 1         0.0
    2   71A 1         0.0
    2   71B 1         0.0
    2   72A 1         0.0
    2   72B 1         0.0
    2   73A 1         0.0
    2   73B 1         0.0
    2   73C 1         0.0
    2   73D 1         0.0
    2    74 1         0.0
    2    75 1         0.0
    2    76 1        88.2
    2   77A 1         0.0
    2   77B 1         0.0
    2    78 1         0.0
    2    79 1         0.0
    2    80 1         0.0
    2    81 1         0.0
    2    82 1         0.0
    2    83 1         0.0
    2    84 1         0.0
    2    85 1         0.0
    3     1 1         0.0
    3     2 1         0.0
    3     3 1      7456.4
    3     4 1         0.0
    3   5+6 1         0.0
    3     7 1         0.0
    3     8 1         0.0
    3  9+10 1         0.0
    3    11 1         0.0
    3    12 1         0.0
    3    13 1         0.0
    3    14 1         0.0
    3    15 1         0.0
    3    16 1         0.0
    3    17 1         0.0
    3    18 1         0.0
    3    19 1         0.0
    3 20+21 1         0.0
    3 22+23 1         0.0
    3    24 1         0.0
    3    25 1         0.0
    3   26A 1         0.0
    3   26B 1         0.0
    3   27A 1         0.0
    3   27B 1         0.0
    3    28 1         0.0
    3   29A 1         0.0
    3   29B 1         0.0
    3    30 1         0.0
    3    31 1         0.0
    3    32 1         0.0
    3 33+34 1         0.0
    3    35 1         0.0
    3    36 1         0.0
    3    37 1         0.0
    3    38 1         0.0
    3    39 1         0.0
    3    40 1         0.0
    3    41 1         0.0
    3    42 1         0.0
    3    43 1         0.0
    3 44+45 1         0.0
    3    46 1         0.0
    3    47 1         0.0
    3    48 1         0.0
    3    49 1         0.0
    3    50 1         0.0
    3    51 1         0.0
    3    52 1         0.0
    3    53 1         0.0
    3    54 1         0.0
    3    55 1         0.0
    3    56 1         0.0
    3    57 1         0.0
    3    58 1         0.0
    3   59A 1         0.0
    3   59B 1         0.0
    3    60 1         0.0
    3    61 1         0.0
    3    62 1         0.0
    3    63 1         0.0
    3    64 1         0.0
    3   65A 1         0.0
    3   65B 1         0.0
    3   65C 1         0.0
    3   65D 1         0.0
    3   65E 1         0.0
    3    66 1         0.0
    3    67 1         0.0
    3   68A 1         0.0
    3   68B 1         0.0
    3   68C 1         0.0
    3   69A 1         0.0
    3   69B 1         0.0
    3   70A 1         0.0
    3   70B 1         0.0
    3   71A 1         0.0
    3   71B 1         0.0
    3   72A 1         0.0
    3   72B 1         0.0
    3   73A 1         0.0
    3   73B 1         0.0
    3   73C 1         0.0
    3   73D 1         0.0
    3    74 1         0.0
    3    75 1         0.0
    3    76 1         0.0
    3   77A 1         0.0
    3   77B 1         0.0
    3    78 1         0.0
    3    79 1         0.0
    3    80 1         0.0
    3    81 1         0.0
    3    82 1         0.0
    3    83 1         0.0
    3    84 1         0.0
    3    85 1         0.0
    4     1 1         0.0
    4     2 1         0.0
    4     3 1         0.0
    4     4 1     22200.6
    4   5+6 1         0.0
    4     7 1         0.0
    4     8 1         0.0
    4  9+10 1         0.0
    4    11 1         0.0
    4    12 1         0.0
    4    13 1         0.0
    4    14 1         0.0
    4    15 1         0.0
    4    16 1         0.0
    4    17 1         0.0
    4    18 1         0.0
    4    19 1         0.0
    4 20+21 1         0.0
    4 22+23 1         0.0
    4    24 1         0.0
    4    25 1         0.0
    4   26A 1         0.0
    4   26B 1         0.0
    4   27A 1         0.0
    4   27B 1         0.0
    4    28 1         0.0
    4   29A 1         0.0
    4   29B 1         0.0
    4    30 1         0.0
    4    31 1         0.0
    4    32 1         0.0
    4 33+34 1         0.0
    4    35 1         0.0
    4    36 1         0.0
    4    37 1         0.0
    4    38 1         0.0
    4    39 1         0.0
    4    40 1         0.0
    4    41 1         0.0
    4    42 1         0.0
    4    43 1         0.0
    4 44+45 1         0.0
    4    46 1         0.0
    4    47 1         0.0
    4    48 1         0.0
    4    49 1         0.0
    4    50 1         0.0
    4    51 1         0.0
    4    52 1         0.0
    4    53 1         0.0
    4    54 1         0.0
    4    55 1         0.0
    4    56 1         0.0
    4    57 1         0.0
    4    58 1         0.0
    4   59A 1         0.0
    4   59B 1         0.0
    4    60 1         0.0
    4    61 1         0.0
    4    62 1         0.0
    4    63 1         0.0
    4    64 1         0.0
    4   65A 1         0.0
    4   65B 1         0.0
    4   65C 1         0.0
    4   65D 1         0.0
    4   65E 1         0.0
    4    66 1         0.0
    4    67 1         0.0
    4   68A 1         0.0
    4   68B 1         0.0
    4   68C 1         0.0
    4   69A 1         0.0
    4   69B 1         0.0
    4   70A 1         0.0
    4   70B 1         0.0
    4   71A 1         0.0
    4   71B 1         0.0
    4   72A 1         0.0
    4   72B 1         0.0
    4   73A 1         0.0
    4   73B 1         0.0
    4   73C 1         0.0
    4   73D 1         0.0
    4    74 1         0.0
    4    75 1         0.0
    4    76 1         0.0
    4   77A 1         0.0
    4   77B 1         0.0
    4    78 1         0.0
    4    79 1         0.0
    4    80 1         0.0
    4    81 1         0.0
    4    82 1         0.0
    4    83 1         0.0
    4    84 1         0.0
    4    85 1         0.0
  5+6     1 1         0.0
  5+6     2 1         0.0
  5+6     3 1         0.0
  5+6     4 1         0.0
  5+6   5+6 1      6799.7
  5+6     7 1          .4
  5+6     8 1         0.0
  5+6  9+10 1         6.1
  5+6    11 1         0.0
  5+6    12 1         0.0
  5+6    13 1         0.0
  5+6    14 1         0.0
  5+6    15 1         0.0
  5+6    16 1         0.0
  5+6    17 1         0.0
  5+6    18 1         0.0
  5+6    19 1         0.0
  5+6 20+21 1         0.0
  5+6 22+23 1         0.0
  5+6    24 1         0.0
  5+6    25 1         0.0
  5+6   26A 1         0.0
  5+6   26B 1         0.0
  5+6   27A 1          .1
  5+6   27B 1         0.0
  5+6    28 1         0.0
  5+6   29A 1         0.0
  5+6   29B 1         0.0
  5+6    30 1         0.0
  5+6    31 1         0.0
  5+6    32 1         0.0
  5+6 33+34 1         0.0
  5+6    35 1         0.0
  5+6    36 1          .7
  5+6    37 1         0.0
  5+6    38 1         0.0
  5+6    39 1         0.0
  5+6    40 1         0.0
  5+6    41 1         0.0
  5+6    42 1         0.0
  5+6    43 1         0.0
  5+6 44+45 1         0.0
  5+6    46 1         0.0
  5+6    47 1         0.0
  5+6    48 1         0.0
  5+6    49 1         0.0
  5+6    50 1         0.0
  5+6    51 1         0.0
  5+6    52 1         0.0
  5+6    53 1         0.0
  5+6    54 1         0.0
  5+6    55 1         0.0
  5+6    56 1         0.0
  5+6    57 1         0.0
  5+6    58 1         0.0
  5+6   59A 1         0.0
  5+6   59B 1         0.0
  5+6    60 1         0.0
  5+6    61 1         0.0
  5+6    62 1         0.0
  5+6    63 1         0.0
  5+6    64 1         0.0
  5+6   65A 1         0.0
  5+6   65B 1         0.0
  5+6   65C 1         0.0
  5+6   65D 1         0.0
  5+6   65E 1         0.0
  5+6    66 1         0.0
  5+6    67 1         0.0
  5+6   68A 1         0.0
  5+6   68B 1         0.0
  5+6   68C 1         0.0
  5+6   69A 1         0.0
  5+6   69B 1         0.0
  5+6   70A 1         0.0
  5+6   70B 1         0.0
  5+6   71A 1         0.0
  5+6   71B 1         0.0
  5+6   72A 1         0.0
  5+6   72B 1         0.0
  5+6   73A 1         0.0
  5+6   73B 1         0.0
  5+6   73C 1         0.0
  5+6   73D 1         0.0
  5+6    74 1         0.0
  5+6    75 1         0.0
  5+6    76 1         0.0
  5+6   77A 1         0.0
  5+6   77B 1         0.0
  5+6    78 1         0.0
  5+6    79 1         0.0
  5+6    80 1         0.0
  5+6    81 1         0.0
  5+6    82 1         0.0
  5+6    83 1         0.0
  5+6    84 1         0.0
  5+6    85 1         0.0
    7     1 1         0.0
    7     2 1         0.0
    7     3 1         0.0
    7     4 1         0.0
    7   5+6 1         0.0
    7     7 1     25446.9
    7     8 1         0.0
    7  9+10 1         4.9
    7    11 1         0.0
    7    12 1         0.0
    7    13 1         0.0
    7    14 1         0.0
    7    15 1         0.0
    7    16 1         0.0
    7    17 1         0.0
    7    18 1         0.0
    7    19 1         0.0
    7 20+21 1         0.0
    7 22+23 1         0.0
    7    24 1         0.0
    7    25 1         0.0
    7   26A 1         0.0
    7   26B 1         0.0
    7   27A 1         0.0
    7   27B 1         0.0
    7    28 1         0.0
    7   29A 1         0.0
    7   29B 1         0.0
    7    30 1         0.0
    7    31 1         0.0
    7    32 1         0.0
    7 33+34 1         0.0
    7    35 1         0.0
    7    36 1         0.0
    7    37 1         0.0
    7    38 1         0.0
    7    39 1         0.0
    7    40 1         0.0
    7    41 1         0.0
    7    42 1         0.0
    7    43 1         0.0
    7 44+45 1         0.0
    7    46 1         0.0
    7    47 1         0.0
    7    48 1         0.0
    7    49 1         0.0
    7    50 1         0.0
    7    51 1         0.0
    7    52 1         0.0
    7    53 1         0.0
    7    54 1         0.0
    7    55 1         0.0
    7    56 1         0.0
    7    57 1         0.0
    7    58 1         0.0
    7   59A 1         0.0
    7   59B 1         0.0
    7    60 1         0.0
    7    61 1         0.0
    7    62 1         0.0
    7    63 1         0.0
    7    64 1         0.0
    7   65A 1         0.0
    7   65B 1         0.0
    7   65C 1         0.0
    7   65D 1         0.0
    7   65E 1         0.0
    7    66 1         0.0
    7    67 1         0.0
    7   68A 1         0.0
    7   68B 1         0.0
    7   68C 1         0.0
    7   69A 1         0.0
    7   69B 1         0.0
    7   70A 1         0.0
    7   70B 1         0.0
    7   71A 1         0.0
    7   71B 1         0.0
